GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Speed (OBD)(km/h),Trip Distance(km),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Engine RPM(rpm),Throttle Position(Manifold)(%),Unnamed: 18,11749
Sun Mar 31 11:02:36 GMT+02:00 2019,2019-03-31 11:02:35.895000,7.49048345,44.64951921,1.29,4.288,399,349.4,-0.08795166,4.4174194,7.7073517,-0.075398445,8,0.00400111079216003,2.42283415794372,0.302146077156066,1387.5,19.2156867980957,,
Sun Mar 31 11:02:36 GMT+02:00 2019,2019-03-31 11:02:35.996000,7.49048345,44.64951921,1.29,4.288,399,349.4,-0.7319946,4.230667,9.122314,0.044334173,8,0.00400111079216003,2.61144804954528,0.394518166780471,1387.5,19.2156867980957,,
Sun Mar 31 11:02:36 GMT+02:00 2019,2019-03-31 11:02:36.096000,7.49048345,44.64951921,1.29,4.288,399,349.4,-0.4446869,3.4309998,10.221252,0.03322236,8,0.00400111079216003,2.61144804954528,0.394518166780471,1620.5,19.2156867980957,,
Sun Mar 31 11:02:36 GMT+02:00 2019,2019-03-31 11:02:36.196000,7.49048345,44.64951921,1.29,4.288,399,349.4,0.2089386,2.9713135,10.451096,0.12677556,9,0.00494319386780262,2.61144804954528,0.394518166780471,1620.5,19.2156867980957,,
Sun Mar 31 11:02:36 GMT+02:00 2019,2019-03-31 11:02:36.296000,7.49048345,44.64951921,1.29,4.288,399,349.4,0.51779175,2.4996643,7.7863464,-0.14571756,9,0.00494319386780262,2.61144804954528,0.394518166780471,1620.5,19.2156867980957,,
Sun Mar 31 11:02:36 GMT+02:00 2019,2019-03-31 11:02:36.395000,7.49048345,44.64951921,1.29,4.288,399,349.4,0.20414734,2.3248901,9.6753845,0.052327234,9,0.00494319386780262,2.61144804954528,0.394518166780471,1620.5,18.4313735961914,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:36.495000,7.49047965,44.6495333,1.35,4.288,399,347.2,1.1522522,2.8444214,9.28273,0.04914959,9,0.00494319386780262,2.90781092643737,0.394518166780471,1620.5,18.4313735961914,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:36.596000,7.49047965,44.6495333,1.35,4.288,399,347.2,1.5879974,3.8404083,7.6091766,-0.09720129,9,0.00494319386780262,2.90781092643737,0.394518166780471,1761,18.4313735961914,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:36.696000,7.49047965,44.6495333,1.35,4.288,399,347.2,-1.0911255,1.7981567,11.698486,0.045012064,10,0.00623361067846417,2.90781092643737,0.394518166780471,1761,18.4313735961914,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:36.796000,7.49047965,44.6495333,1.35,4.288,399,347.2,0.26878357,3.277771,8.629105,0.02098568,10,0.00623361067846417,2.90781092643737,0.394518166780471,1761,19.2156867980957,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:36.896000,7.49047965,44.6495333,1.35,4.288,399,347.2,0.8386078,3.0479279,8.997818,0.018596789,10,0.00623361067846417,2.84924602508544,0.488930761814117,1761,19.2156867980957,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:36.996000,7.49047965,44.6495333,1.35,4.288,399,347.2,1.2312622,2.8611908,10.099152,0.09632903,10,0.00623361067846417,2.84924602508544,0.488930761814117,1906,19.2156867980957,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:37.095000,7.49047965,44.6495333,1.35,4.288,399,347.2,0.60157776,2.5427551,10.386459,0.052927095,11,0.00734194414690136,2.84924602508544,0.488930761814117,1906,19.2156867980957,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:37.196000,7.49047965,44.6495333,1.35,4.288,399,347.2,-0.06878662,2.605011,9.055283,0.047993585,11,0.00734194414690136,2.84924602508544,0.488930761814117,1906,20,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:37.296000,7.49047965,44.6495333,1.35,4.288,399,347.2,0.7979126,3.2586212,8.870926,-0.014218807,11,0.00734194414690136,2.95734810829162,0.488930761814117,1906,20,,
Sun Mar 31 11:02:37 GMT+02:00 2019,2019-03-31 11:02:37.396000,7.49047965,44.6495333,1.35,4.288,399,347.2,-0.14779663,3.4932556,7.5996094,-0.12826508,11,0.00734194414690136,2.95734810829162,0.488930761814117,2069.5,20,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:37.496000,7.49047572,44.64955342,2.25,5.36,399,353,-0.73916626,2.6720428,10.771927,0.005593682,12,0.00862291641533374,2.95734810829162,0.488930761814117,2069.5,20,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:37.596000,7.49047572,44.64955342,2.25,5.36,399,353,0.10119629,2.7654114,8.384903,0.007720613,12,0.00862291641533374,2.95734810829162,0.488930761814117,2069.5,20.3921566009521,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:37.696000,7.49047572,44.64955342,2.25,5.36,399,353,-0.90437317,2.0375824,10.008179,0.06420404,12,0.00862291641533374,3.1033718585968,0.585761904716491,2069.5,20.3921566009521,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:37.796000,7.49047572,44.64955342,2.25,5.36,399,353,-0.0065460205,2.7845764,9.95311,0.068159096,12,0.00862291641533374,3.1033718585968,0.585761904716491,2226.5,20.3921566009521,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:37.896000,7.49047572,44.64955342,2.25,5.36,399,353,-1.6322021,2.253067,9.26358,0.023820821,13,0.00996319390833377,3.1033718585968,0.585761904716491,2226.5,20.3921566009521,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:37.996000,7.49047572,44.64955342,2.25,5.36,399,353,0.2089386,1.3384705,11.087952,0.046279956,13,0.00996319390833377,3.1033718585968,0.585761904716491,2226.5,17.6470584869384,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:38.096000,7.49047572,44.64955342,2.25,5.36,399,353,-0.70803833,1.0128632,10.580383,0.10486239,13,0.00996319390833377,4.84901142120361,0.585761904716491,2226.5,17.6470584869384,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:38.195000,7.49047572,44.64955342,2.25,5.36,399,353,1.3773041,1.9394226,8.049713,0.025930032,13,0.00996319390833377,4.84901142120361,0.585761904716491,2342,17.6470584869384,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:38.296000,7.49047572,44.64955342,2.25,5.36,399,353,0.14668274,1.2331238,8.461517,-0.0024959247,13,0.0117001384496688,4.84901142120361,0.585761904716491,2342,17.6470584869384,,
Sun Mar 31 11:02:38 GMT+02:00 2019,2019-03-31 11:02:38.395000,7.49047572,44.64955342,2.25,5.36,399,353,1.1043701,2.5451508,10.333786,0.10969776,13,0.0117001384496688,4.84901142120361,0.585761904716491,2342,15.2941179275512,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:38.495000,7.49047001,44.64958403,3.21,5.36,399,352.8,-1.0647888,1.2953796,10.070419,0.049070556,13,0.0117001384496688,5.57026386260986,0.763779819011688,2342,15.2941179275512,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:38.596000,7.49047001,44.64958403,3.21,5.36,399,352.8,-0.56199646,2.2410889,9.687347,0.052789543,13,0.0117001384496688,5.57026386260986,0.763779819011688,1746,15.2941179275512,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:38.696000,7.49047001,44.64958403,3.21,5.36,399,352.8,0.41723633,2.5331879,9.969864,0.04366905,13,0.01303624920547,5.57026386260986,0.763779819011688,1746,15.2941179275512,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:38.796000,7.49047001,44.64958403,3.21,5.36,399,352.8,0.21611023,3.483673,11.052048,0.20045775,13,0.01303624920547,5.57026386260986,0.763779819011688,1746,19.2156867980957,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:38.896000,7.49047001,44.64958403,3.21,5.36,399,352.8,0.12034607,4.0199738,7.352997,0.049089238,13,0.01303624920547,3.38340330123901,0.763779819011688,1746,19.2156867980957,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:38.996000,7.49047001,44.64958403,3.21,5.36,399,352.8,0.02218628,2.3631897,7.4535522,0.01432612,13,0.01303624920547,3.38340330123901,0.763779819011688,1306.5,19.2156867980957,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:39.096000,7.49047001,44.64958403,3.21,5.36,399,352.8,0.9080353,3.459732,14.741516,0.5653061,15,0.014638471417129,3.38340330123901,0.763779819011688,1306.5,19.2156867980957,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:39.196000,7.49047001,44.64958403,3.21,5.36,399,352.8,1.6430664,3.9673157,8.040146,-0.051846206,15,0.014638471417129,3.38340330123901,0.763779819011688,1306.5,23.5294113159179,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:39.297000,7.49047001,44.64958403,3.21,5.36,399,352.8,-0.8636627,3.0192108,10.628265,0.07775607,15,0.014638471417129,3.63830232620239,0.862901329994201,1306.5,23.5294113159179,,
Sun Mar 31 11:02:39 GMT+02:00 2019,2019-03-31 11:02:39.395000,7.49047001,44.64958403,3.21,5.36,399,352.8,-0.2315979,2.9354095,7.302719,0.094314046,15,0.014638471417129,3.63830232620239,0.862901329994201,1496.5,23.5294113159179,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:39.495000,7.49046305,44.64961879,3.35,5.36,398,354.1,-0.70803833,3.5363464,9.661011,0.07019621,16,0.0162616651505231,3.63830232620239,0.862901329994201,1496.5,23.5294113159179,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:39.595000,7.49046305,44.64961879,3.35,5.36,398,354.1,0.13232422,2.763031,7.0681,-0.034449857,16,0.0162616651505231,3.63830232620239,0.862901329994201,1496.5,23.5294113159179,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:39.697000,7.49046305,44.64961879,3.35,5.36,398,354.1,2.0955658,3.478897,13.542007,0.06699896,16,0.0162616651505231,3.63830232620239,0.862901329994201,1496.5,21.9607849121093,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:39.796000,7.49046305,44.64961879,3.35,5.36,398,354.1,-1.1198425,3.229889,5.1958313,0.013735669,16,0.0162616651505231,4.0234055519104,0.862901329994201,1496.5,21.9607849121093,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:39.896000,7.49046305,44.64961879,3.35,5.36,398,354.1,0.8625488,4.1564484,7.194992,-0.12942827,16,0.0162616651505231,4.0234055519104,0.862901329994201,1617.5,21.9607849121093,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:39.997000,7.49046305,44.64961879,3.35,5.36,398,354.1,-0.3106079,3.0982056,8.2604065,0.045893304,17,0.0185624994337558,4.0234055519104,0.862901329994201,1617.5,21.9607849121093,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:40.096000,7.49046305,44.64961879,3.35,5.36,398,354.1,0.8170624,3.7566223,8.526169,0.050485794,17,0.0185624994337558,4.0234055519104,0.862901329994201,1617.5,20.3921566009521,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:40.196000,7.49046305,44.64961879,3.35,5.36,398,354.1,0.48666382,3.2562256,9.323425,0.026917875,17,0.0185624994337558,4.44079065322876,0.98216426372528,1617.5,20.3921566009521,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:40.296000,7.49046305,44.64961879,3.35,5.36,398,354.1,-0.145401,3.1173706,9.831009,0.070421994,17,0.0185624994337558,4.44079065322876,0.98216426372528,1716.5,20.3921566009521,,
Sun Mar 31 11:02:40 GMT+02:00 2019,2019-03-31 11:02:40.396000,7.49046305,44.64961879,3.35,5.36,398,354.1,-0.6074829,2.7007751,7.590027,0.0601445,18,0.0205020830035209,4.44079065322876,0.98216426372528,1716.5,20.3921566009521,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:40.496000,7.49045674,44.64965931,4.2,4.288,398,354.4,0.5369415,3.3280487,8.176605,0.041340526,18,0.0205020830035209,4.44079065322876,0.98216426372528,1716.5,18.4313735961914,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:40.595000,7.49045674,44.64965931,4.2,4.288,398,354.4,0.8266449,3.1437073,9.12471,0.0064017773,18,0.0205020830035209,5.73992919921875,0.98216426372528,1716.5,18.4313735961914,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:40.695000,7.49045674,44.64965931,4.2,4.288,398,354.4,0.3070984,2.399109,8.15506,-0.02050256,18,0.0205020830035209,5.73992919921875,0.98216426372528,1763.5,18.4313735961914,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:40.795000,7.49045674,44.64965931,4.2,4.288,398,354.4,1.4467316,2.8348541,12.234787,0.035850093,19,0.0225524995476007,5.73992919921875,0.98216426372528,1763.5,18.4313735961914,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:40.896000,7.49045674,44.64965931,4.2,4.288,398,354.4,-0.19807434,2.2841797,7.66185,0.02901592,19,0.0225524995476007,5.73992919921875,0.98216426372528,1763.5,17.2549018859863,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:40.996000,7.49045674,44.64965931,4.2,4.288,398,354.4,-0.45425415,1.8220978,11.760727,0.23303717,19,0.0225524995476007,7.0130500793457,1.17670905590057,1763.5,17.2549018859863,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:41.096000,7.49045674,44.64965931,4.2,4.288,398,354.4,0.5345459,3.4717102,7.242874,-0.020783603,19,0.0225524995476007,7.0130500793457,1.17670905590057,1773,17.2549018859863,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:41.196000,7.49045674,44.64965931,4.2,4.288,398,354.4,1.1857605,2.7247162,12.213226,0.018283231,19,0.0246583335101604,7.0130500793457,1.17670905590057,1773,17.2549018859863,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:41.296000,7.49045674,44.64965931,4.2,4.288,398,354.4,-0.8588867,2.118988,10.123093,0.07690948,19,0.0246583335101604,7.0130500793457,1.17670905590057,1773,17.2549018859863,,
Sun Mar 31 11:02:41 GMT+02:00 2019,2019-03-31 11:02:41.395000,7.49045674,44.64965931,4.2,4.288,398,354.4,-1.3616638,2.336853,8.461517,-0.05253142,19,0.0246583335101604,7.0130500793457,1.17670905590057,1773,16.8627452850341,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:41.495000,7.49044995,44.64970483,4.5,5.36,398,354.5,0.69496155,2.3655853,13.518066,0.036093175,19,0.0246583335101604,8.06539058685302,1.17670905590057,1773,16.8627452850341,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:41.596000,7.49044995,44.64970483,4.5,5.36,398,354.5,0.28555298,1.7670441,8.729675,0.0026176209,19,0.0246583335101604,8.06539058685302,1.17670905590057,1794,16.8627452850341,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:41.696000,7.49044995,44.64970483,4.5,5.36,398,354.5,-0.73677063,2.5595245,5.4903107,-0.35895574,19,0.0272444449365139,8.06539058685302,1.17670905590057,1794,16.8627452850341,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:41.795000,7.49044995,44.64970483,4.5,5.36,398,354.5,-1.5484161,2.2841797,10.309845,0.041474447,19,0.0272444449365139,8.06539058685302,1.17670905590057,1794,18.0392150878906,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:41.895000,7.49044995,44.64970483,4.5,5.36,398,354.5,0.79551697,2.5092468,10.712067,0.042083826,19,0.0272444449365139,6.89382028579711,1.35536873340606,1794,18.0392150878906,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:41.996000,7.49044995,44.64970483,4.5,5.36,398,354.5,0.01020813,3.0646973,10.680939,0.15171427,19,0.0272444449365139,6.89382028579711,1.35536873340606,1827,18.0392150878906,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:42.096000,7.49044995,44.64970483,4.5,5.36,398,354.5,1.1618195,3.2011566,9.577209,0.05515212,19,0.0293450001627206,6.89382028579711,1.35536873340606,1827,18.0392150878906,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:42.195000,7.49044995,44.64970483,4.5,5.36,398,354.5,-0.07836914,2.3224945,10.78389,0.062818624,19,0.0293450001627206,6.89382028579711,1.35536873340606,1827,17.2549018859863,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:42.295000,7.49044995,44.64970483,4.5,5.36,398,354.5,-0.37046814,2.743866,10.436737,0.036950607,19,0.0293450001627206,6.76930141448974,1.35536873340606,1827,17.2549018859863,,
Sun Mar 31 11:02:42 GMT+02:00 2019,2019-03-31 11:02:42.395000,7.49044995,44.64970483,4.5,5.36,398,354.5,-0.1118927,2.6792297,8.787125,-0.044487894,19,0.0293450001627206,6.76930141448974,1.35536873340606,1819,17.2549018859863,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:42.496000,7.49043954,44.64978729,5.25,4.288,399,356.7,-0.60987854,2.399109,10.8533325,0.022855408,19,0.0314033329486846,6.76930141448974,1.35536873340606,1819,17.2549018859863,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:42.595000,7.49043954,44.64978729,5.25,4.288,399,356.7,0.60876465,2.7797852,10.872482,0.0588585,19,0.0314033329486846,6.76930141448974,1.35536873340606,1819,17.6470584869384,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:42.695000,7.49043954,44.64978729,5.25,4.288,399,356.7,-1.3305359,2.2051697,8.37294,0.006806483,19,0.0314033329486846,6.98793601989746,1.52605259418487,1819,17.6470584869384,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:42.795000,7.49043954,44.64978729,5.25,4.288,399,356.7,-0.20046997,2.2003937,9.5173645,0.01497072,19,0.0314033329486846,6.98793601989746,1.52605259418487,1861,17.6470584869384,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:42.895000,7.49043954,44.64978729,5.25,4.288,399,356.7,-0.8205719,1.9418182,8.157455,0.029588534,19,0.0335038900375366,6.98793601989746,1.52605259418487,1861,17.6470584869384,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:42.996000,7.49043954,44.64978729,5.25,4.288,399,356.7,1.3677216,3.0072327,7.080063,0.06369042,19,0.0335038900375366,6.98793601989746,1.52605259418487,1861,17.6470584869384,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:43.096000,7.49043954,44.64978729,5.25,4.288,399,356.7,-0.6817169,2.0279999,9.275543,-0.010653675,19,0.0335038900375366,6.98793601989746,1.52605259418487,1861,17.2549018859863,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:43.196000,7.49043954,44.64978729,5.25,4.288,399,356.7,-0.6577606,2.2961578,8.389694,-0.09179819,19,0.0335038900375366,6.64562797546386,1.52605259418487,1861,17.2549018859863,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:43.296000,7.49043954,44.64978729,5.25,4.288,399,356.7,0.83621216,2.6481018,9.30188,0.038252782,19,0.0335038900375366,6.64562797546386,1.52605259418487,1868.5,17.2549018859863,,
Sun Mar 31 11:02:43 GMT+02:00 2019,2019-03-31 11:02:43.395000,7.49043954,44.64978729,5.25,4.288,399,356.7,0.64945984,2.8563995,12.184509,0.04326115,20,0.0361743047833442,6.64562797546386,1.52605259418487,1868.5,17.2549018859863,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:43.495000,7.49043723,44.64984301,5.58,4.288,399,357.2,0.582428,2.640915,7.776779,-0.1416946,20,0.0361743047833442,6.64562797546386,1.52605259418487,1868.5,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:43.596000,7.49043723,44.64984301,5.58,4.288,399,357.2,-0.35369873,2.3727722,11.032898,0.01341178,20,0.0361743047833442,6.96731901168823,1.6860898733139,1868.5,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:43.695000,7.49043723,44.64984301,5.58,4.288,399,357.2,-0.38961792,2.0974426,8.909241,-0.0056771953,20,0.0361743047833442,6.96731901168823,1.6860898733139,1895.5,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:43.795000,7.49043723,44.64984301,5.58,4.288,399,357.2,1.037323,2.415863,10.11351,0.016335044,20,0.0383187495172023,6.96731901168823,1.6860898733139,1895.5,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:43.896000,7.49043723,44.64984301,5.58,4.288,399,357.2,2.2535858,2.640915,14.705597,0.55924994,20,0.0383187495172023,6.68733596801757,1.6860898733139,1895.5,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:43.996000,7.49043723,44.64984301,5.58,4.288,399,357.2,-1.0599976,2.7702026,4.77684,-0.0072003356,20,0.0383187495172023,6.68733596801757,1.6860898733139,1901,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:44.095000,7.49043723,44.64984301,5.58,4.288,399,357.2,0.22329712,2.6433105,12.610672,0.01303463,20,0.0404965281486511,6.68733596801757,1.6860898733139,1901,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:44.195000,7.49043723,44.64984301,5.58,4.288,399,357.2,-0.17892456,2.0447693,8.085632,-0.1306336,20,0.0404965281486511,6.68733596801757,1.6860898733139,1901,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:44.295000,7.49043723,44.64984301,5.58,4.288,399,357.2,2.852127,2.9904785,11.291458,-0.019039426,20,0.0404965281486511,6.68733596801757,1.6860898733139,1901,17.6470584869384,,
Sun Mar 31 11:02:44 GMT+02:00 2019,2019-03-31 11:02:44.395000,7.49043723,44.64984301,5.58,4.288,399,357.2,2.3038635,2.2793884,8.243652,0.0040277145,20,0.0404965281486511,7.67828941345214,1.85729551315307,1901,17.6470584869384,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:44.496000,7.49042472,44.6498991,5.76,4.288,399,355.8,1.1187286,2.4374084,11.554825,0.006097747,20,0.0404965281486511,7.67828941345214,1.85729551315307,1893.5,17.6470584869384,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:44.596000,7.49042472,44.6498991,5.76,4.288,399,355.8,0.5848236,1.8340759,9.486237,0.005706787,20,0.0427854172885417,7.67828941345214,1.85729551315307,1893.5,17.6470584869384,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:44.696000,7.49042472,44.6498991,5.76,4.288,399,355.8,0.69973755,2.2746124,8.17421,-0.044443205,20,0.0427854172885417,7.67828941345214,1.85729551315307,1893.5,14.9019613265991,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:44.795000,7.49042472,44.6498991,5.76,4.288,399,355.8,1.3916626,1.9801178,10.898819,0.059351135,20,0.0427854172885417,11.0603122711181,1.85729551315307,1893.5,14.9019613265991,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:44.895000,7.49042472,44.6498991,5.76,4.288,399,355.8,0.06767273,1.7502747,10.728821,0.12714082,20,0.0427854172885417,11.0603122711181,1.85729551315307,1850,14.9019613265991,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:44.995000,7.49042472,44.6498991,5.76,4.288,399,355.8,0.4938507,2.1213837,10.542084,0.11632341,20,0.0453798621892929,11.0603122711181,1.85729551315307,1850,14.9019613265991,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:45.095000,7.49042472,44.6498991,5.76,4.288,399,355.8,0.44595337,2.0806732,9.534119,0.00955161,20,0.0453798621892929,11.0603122711181,1.85729551315307,1850,14.5098037719726,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:45.197000,7.49042472,44.6498991,5.76,4.288,399,355.8,0.12753296,2.6792297,10.194916,0.014404393,20,0.0453798621892929,12.398509979248,2.15010714530944,1850,14.5098037719726,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:45.295000,7.49042472,44.6498991,5.76,4.288,399,355.8,0.25202942,2.0112457,10.19252,0.07833904,20,0.0453798621892929,12.398509979248,2.15010714530944,1852.5,14.5098037719726,,
Sun Mar 31 11:02:45 GMT+02:00 2019,2019-03-31 11:02:45.396000,7.49042472,44.6498991,5.76,4.288,399,355.8,-0.7439575,2.50206,9.088806,0.054323427,19,0.0474977791309356,12.398509979248,2.15010714530944,1852.5,14.5098037719726,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:45.496000,7.49040154,44.64995078,5.94,4.288,399,351.2,0.25202942,2.1524963,10.211685,0.03474964,19,0.0474977791309356,12.398509979248,2.15010714530944,1852.5,14.1176471710205,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:45.596000,7.49040154,44.64995078,5.94,4.288,399,351.2,0.49623108,2.58107,9.366531,0.03668208,19,0.0474977791309356,12.3508234024047,2.15010714530944,1852.5,14.1176471710205,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:45.695000,7.49040154,44.64995078,5.94,4.288,399,351.2,-0.21723938,2.1932068,8.803894,-0.055865884,19,0.0474977791309356,12.3508234024047,2.15010714530944,1792.5,14.1176471710205,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:45.796000,7.49040154,44.64995078,5.94,4.288,399,351.2,0.52256775,2.9473724,9.117523,0.016644826,19,0.0495508350431919,12.3508234024047,2.15010714530944,1792.5,14.1176471710205,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:45.897000,7.49040154,44.64995078,5.94,4.288,399,351.2,-0.08555603,2.5307922,8.229279,-0.014930936,19,0.0495508350431919,12.3508234024047,2.15010714530944,1792.5,16.8627452850341,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:45.995000,7.49040154,44.64995078,5.94,4.288,399,351.2,1.0445099,3.3136902,8.856567,-0.011204779,19,0.0495508350431919,7.50837659835815,2.2949252128601,1792.5,16.8627452850341,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:46.095000,7.49040154,44.64995078,5.94,4.288,399,351.2,0.5153961,3.1245422,7.7073517,-0.13160485,19,0.0495508350431919,7.50837659835815,2.2949252128601,1767.5,16.8627452850341,,
Sun Mar 31 11:02:46 GMT+02:00 2019,2019-03-31 11:02:46.195000,7.49040154,44.64995078,5.94,4.288,399,351.2,0.26400757,3.2155304,11.1502075,0.035691738,18,0.0516063906252384,7.50837659835815,2.2949252128601,1767.5,16.8627452850341,,
