GPS Time,GPS Speed (Meters/second),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Kilometers Per Litre(Long Term Average)(kpl),Average trip speed(whilst stopped or moving)(km/h)
Fri Apr 05 17:19:59 GMT+02:00 2019,0,4,1.49126243591309,5.40910959243774,8.2020263671875,16.6344623565674
Fri Apr 05 17:20:00 GMT+02:00 2019,0,4,1.90624749660492,5.41048717498779,8.19594383239746,16.6218910217285
Fri Apr 05 17:20:01 GMT+02:00 2019,0.481241,4,1.93562948703766,5.41161489486694,8.18990039825439,16.6093444824219
Fri Apr 05 17:20:02 GMT+02:00 2019,0,9,2.65230512619019,5.41384315490723,8.18456077575684,16.6017875671387
Fri Apr 05 17:20:03 GMT+02:00 2019,3.370084,13,2.65230512619019,5.41682863235474,8.18456077575684,16.5982151031494
Fri Apr 05 17:20:04 GMT+02:00 2019,4.057024,18,2.82297539710999,5.42224502563477,8.17939567565918,16.5996036529541
Fri Apr 05 17:20:05 GMT+02:00 2019,2.893824,17,7.53911590576172,5.42699432373047,8.17877960205078,16.6000003814697
Fri Apr 05 17:20:06 GMT+02:00 2019,2.577326,17,7.73313713073731,5.43172597885132,8.1783504486084,16.6003952026367
Fri Apr 05 17:20:07 GMT+02:00 2019,3.449017,22,3.83139181137085,5.43826913833618,8.17417526245117,16.6057319641113
Fri Apr 05 17:20:08 GMT+02:00 2019,4.071416,22,11.7380228042603,5.4441294670105,8.17759513854981,16.6110553741455
Fri Apr 05 17:20:09 GMT+02:00 2019,3.939815,23,6.72707653045654,5.45037317276001,8.17620468139648,16.6173572540283
Fri Apr 05 17:20:10 GMT+02:00 2019,4.967346,25,8.52637767791748,5.45851993560791,8.17653942108154,16.6256160736084
Fri Apr 05 17:20:11 GMT+02:00 2019,4.418761,25,16.3204803466797,5.45851993560791,8.18433284759522,16.6256160736084
Fri Apr 05 17:20:12 GMT+02:00 2019,4.855319,24,5.35297918319702,5.4655499458313,8.18162631988525,16.6328735351563
Fri Apr 05 17:20:13 GMT+02:00 2019,4.944023,26,15.6737031936646,5.47403621673584,8.18878173828125,16.6420841217041
Fri Apr 05 17:20:14 GMT+02:00 2019,5.038385,25,6.25019025802612,5.4809422492981,8.18693256378174,16.6502952575684
Fri Apr 05 17:20:15 GMT+02:00 2019,4.792533,26,15.4791412353516,5.487961769104,8.19388389587402,16.6594696044922
Fri Apr 05 17:20:16 GMT+02:00 2019,4.176139,24,11.3505029678345,5.49667692184448,8.19688987731934,16.6666660308838
Fri Apr 05 17:20:17 GMT+02:00 2019,4.624609,24,6.88150024414063,5.50318336486816,8.19563865661621,16.673849105835
Fri Apr 05 17:20:18 GMT+02:00 2019,4.887482,25,6.88150024414063,5.50979137420654,8.19563865661621,16.6819953918457
Fri Apr 05 17:20:19 GMT+02:00 2019,4.652813,23,15.358006477356,5.51835823059082,8.20244693756104,16.6881713867188
Fri Apr 05 17:20:20 GMT+02:00 2019,4.48815,22,14.8964328765869,5.5246205329895,8.2088041305542,16.693359375
Fri Apr 05 17:20:21 GMT+02:00 2019,4.530368,21,14.1348686218262,5.53200197219849,8.21442604064941,16.6975612640381
Fri Apr 05 17:20:22 GMT+02:00 2019,4.58106,20,13.0815372467041,5.53754854202271,8.21903991699219,16.7007789611816
Fri Apr 05 17:20:23 GMT+02:00 2019,4.614403,21,6.18705081939697,5.54311180114746,8.21711540222168,16.7049655914307
Fri Apr 05 17:20:24 GMT+02:00 2019,4.759384,21,13.9920921325684,5.54311180114746,8.22257900238037,16.7049655914307
Fri Apr 05 17:20:25 GMT+02:00 2019,4.216228,21,9.87369823455811,5.55025196075439,8.22413921356201,16.7091445922852
Fri Apr 05 17:20:26 GMT+02:00 2019,5.1429,21,9.87369823455811,5.55640602111816,8.22413921356201,16.7133140563965
Fri Apr 05 17:20:27 GMT+02:00 2019,5.686455,22,9.87369823455811,5.56516122817993,8.22413921356201,16.7184467315674
Fri Apr 05 17:20:28 GMT+02:00 2019,5.335361,22,13.9603643417358,5.56516122817993,8.2295560836792,16.7184467315674
Fri Apr 05 17:20:29 GMT+02:00 2019,4.757738,20,13.9603643417358,5.5738410949707,8.2295560836792,16.7216300964355
Fri Apr 05 17:20:30 GMT+02:00 2019,3.003946,12,10.5072031021118,5.58052110671997,8.23170471191406,16.7170543670654
Fri Apr 05 17:20:31 GMT+02:00 2019,1.383788,5,8.58605670928955,5.58303546905518,8.23203945159912,16.7057113647461
Fri Apr 05 17:20:32 GMT+02:00 2019,0,2,4.75422430038452,5.58400392532349,8.22876453399658,16.6914901733398
Fri Apr 05 17:20:33 GMT+02:00 2019,0,2,2.05393171310425,5.58400392532349,8.22295570373535,16.6914901733398
Fri Apr 05 17:20:34 GMT+02:00 2019,0,0,0,5.58400392532349,8.22258758544922,16.6592655181885
Fri Apr 05 17:20:35 GMT+02:00 2019,0,0,0,5.58400392532349,8.22221946716309,16.6592655181885
Fri Apr 05 17:20:36 GMT+02:00 2019,0,0,0,5.58400392532349,8.22221946716309,16.6432018280029
Fri Apr 05 17:20:37 GMT+02:00 2019,0,0,0,5.58400392532349,8.22148513793945,16.6271667480469
Fri Apr 05 17:20:38 GMT+02:00 2019,0,0,0,5.58400392532349,8.22111892700195,16.6111640930176
Fri Apr 05 17:20:39 GMT+02:00 2019,0,0,0,5.58400392532349,8.22111892700195,16.5951919555664
Fri Apr 05 17:20:40 GMT+02:00 2019,0,0,0,5.58400392532349,8.22075271606445,16.5792503356934
Fri Apr 05 17:20:41 GMT+02:00 2019,0,0,0,5.58400392532349,8.22038650512695,16.5633392333984
Fri Apr 05 17:20:42 GMT+02:00 2019,0,0,0,5.58400392532349,8.22002124786377,16.5474586486816
Fri Apr 05 17:20:43 GMT+02:00 2019,0,0,0,5.58400392532349,8.21965599060059,16.5474586486816
Fri Apr 05 17:20:44 GMT+02:00 2019,0,0,0,5.58400392532349,8.21929168701172,16.531608581543
Fri Apr 05 17:20:45 GMT+02:00 2019,0,0,0,5.58400392532349,8.21892738342285,16.5157890319824
Fri Apr 05 17:20:46 GMT+02:00 2019,0,0,0,5.58400392532349,8.21856307983398,16.5
Fri Apr 05 17:20:47 GMT+02:00 2019,0,0,0,5.58400392532349,8.21856307983398,16.4842414855957
Fri Apr 05 17:20:48 GMT+02:00 2019,0,0,0,5.58400392532349,8.21819877624512,16.4685115814209
Fri Apr 05 17:20:49 GMT+02:00 2019,0,0,0,5.58400392532349,8.21783542633057,16.4528121948242
Fri Apr 05 17:20:50 GMT+02:00 2019,0,0,0,5.58400392532349,8.21747303009033,16.4371433258057
Fri Apr 05 17:20:51 GMT+02:00 2019,0,0,0,5.58400392532349,8.2171106338501,16.4215030670166
Fri Apr 05 17:20:52 GMT+02:00 2019,0,0,0,5.58400392532349,8.21674823760986,16.4058933258057
Fri Apr 05 17:20:53 GMT+02:00 2019,0,3,0,5.58400392532349,8.21638584136963,16.3931617736816
Fri Apr 05 17:20:54 GMT+02:00 2019,0,3,1.56110119819641,5.58400392532349,8.21023464202881,16.3931617736816
Fri Apr 05 17:20:55 GMT+02:00 2019,0,4,3.26099681854248,5.58524179458618,8.20566463470459,16.381404876709
Fri Apr 05 17:20:56 GMT+02:00 2019,0,3,1.72939574718475,5.58621788024902,8.19969081878662,16.3687210083008
Fri Apr 05 17:20:57 GMT+02:00 2019,1.287912,3,1.03566205501556,5.58710432052612,8.19308757781982,16.3560600280762
Fri Apr 05 17:20:58 GMT+02:00 2019,2.405182,10,3.06711268424988,5.58939743041992,8.18836784362793,16.3500480651855
Fri Apr 05 17:20:59 GMT+02:00 2019,3.037272,13,3.06711268424988,5.59259176254272,8.18836784362793,16.3468799591064
Fri Apr 05 17:21:00 GMT+02:00 2019,3.680501,17,3.18720960617065,5.59771251678467,8.18376731872559,16.3474979400635
Fri Apr 05 17:21:01 GMT+02:00 2019,3.585554,17,7.3876166343689,5.60359191894531,8.18303489685059,16.3481140136719
Fri Apr 05 17:21:02 GMT+02:00 2019,4.375546,20,4.41515254974365,5.60860729217529,8.17957496643066,16.3515548706055
Fri Apr 05 17:21:03 GMT+02:00 2019,4.843279,20,5.4429292678833,5.60860729217529,8.17706489562988,16.3515548706055
Fri Apr 05 17:21:04 GMT+02:00 2019,5.348333,23,5.10562896728516,5.61577415466309,8.17424964904785,16.3578147888184
Fri Apr 05 17:21:05 GMT+02:00 2019,5.837858,26,4.86686086654663,5.62304258346558,8.17122077941895,16.366886138916
Fri Apr 05 17:21:06 GMT+02:00 2019,6.369656,29,4.42931175231934,5.63032245635986,8.16779708862305,16.3787593841553
Fri Apr 05 17:21:07 GMT+02:00 2019,6.899956,32,4.62987756729126,5.64029407501221,8.16456317901611,16.3934268951416
Fri Apr 05 17:21:08 GMT+02:00 2019,7.450557,33,13.8744201660156,5.64889764785767,8.16977787017822,16.4090061187744
Fri Apr 05 17:21:09 GMT+02:00 2019,7.244879,33,8.6768913269043,5.65805530548096,8.17024040222168,16.4245548248291
Fri Apr 05 17:21:10 GMT+02:00 2019,7.344019,34,22.1036472320557,5.66962194442749,8.18294143676758,16.441011428833
Fri Apr 05 17:21:11 GMT+02:00 2019,6.873807,33,21.0438213348389,5.67889022827148,8.19465446472168,16.4565010070801
Fri Apr 05 17:21:12 GMT+02:00 2019,6.69501,32,21.0438213348389,5.68764734268189,8.19465446472168,16.4710273742676
Fri Apr 05 17:21:13 GMT+02:00 2019,6.471773,29,20.1531105041504,5.69794940948486,8.20553588867188,16.4827270507813
Fri Apr 05 17:21:14 GMT+02:00 2019,6.087183,28,18.7207641601562,5.70613527297974,8.21509552001953,16.4934692382813
Fri Apr 05 17:21:15 GMT+02:00 2019,5.936601,28,14.9021844863892,5.71551513671875,8.22116851806641,16.5041942596436
Fri Apr 05 17:21:16 GMT+02:00 2019,6.273098,28,7.78456020355225,5.7231297492981,8.2207727432251,16.5148983001709
Fri Apr 05 17:21:17 GMT+02:00 2019,6.897783,30,7.10927486419678,5.73081493377686,8.21976470947266,16.5274410247803
Fri Apr 05 17:21:18 GMT+02:00 2019,7.81673,30,17.633321762085,5.73081493377686,8.22829151153564,16.5274410247803
Fri Apr 05 17:21:19 GMT+02:00 2019,8.030494,30,18.8031902313232,5.74147319793701,8.23786163330078,16.5399627685547
Fri Apr 05 17:21:20 GMT+02:00 2019,7.70692,30,17.8792743682861,5.74969816207886,8.24657917022705,16.5524597167969
Fri Apr 05 17:21:21 GMT+02:00 2019,7.054711,28,17.9958534240723,5.75955820083618,8.25538635253906,16.5630798339844
Fri Apr 05 17:21:22 GMT+02:00 2019,6.136353,25,16.3883037567139,5.76713991165161,8.26272583007813,16.5708980560303
Fri Apr 05 17:21:23 GMT+02:00 2019,5.483177,24,16.3883037567139,5.77394533157349,8.26272583007813,16.5777778625488
Fri Apr 05 17:21:24 GMT+02:00 2019,5.55056,26,6.71881675720215,5.78243160247803,8.26133441925049,16.5864944458008
Fri Apr 05 17:21:25 GMT+02:00 2019,6.051957,28,7.17970752716064,5.78965425491333,8.26035976409912,16.5970420837402
Fri Apr 05 17:21:26 GMT+02:00 2019,6.699395,27,17.8951892852783,5.79921054840088,8.2690315246582,16.6066474914551
Fri Apr 05 17:21:27 GMT+02:00 2019,6.43633,27,18.231315612793,5.79921054840088,8.27799034118652,16.6066474914551
Fri Apr 05 17:21:28 GMT+02:00 2019,5.867063,25,18.231315612793,5.81005811691284,8.27799034118652,16.6143913269043
Fri Apr 05 17:21:29 GMT+02:00 2019,4.697929,21,15.3558435440063,5.81816577911377,8.28435039520264,16.6184329986572
Fri Apr 05 17:21:30 GMT+02:00 2019,2.248744,12,16.1957187652588,5.82266664505005,8.2914514541626,16.6141796112061
Fri Apr 05 17:21:31 GMT+02:00 2019,0,4,10.7331914901733,5.82487773895264,8.29364204406738,16.602575302124
Fri Apr 05 17:21:32 GMT+02:00 2019,0,1,4.03540420532227,5.82574081420898,8.28982639312744,16.5882358551025
Fri Apr 05 17:21:33 GMT+02:00 2019,0,3,0.420625239610672,5.8262825012207,8.28278064727783,16.5757579803467
Fri Apr 05 17:21:34 GMT+02:00 2019,0,10,0.507148385047913,5.8280463218689,8.2758264541626,16.5697250366211
Fri Apr 05 17:21:35 GMT+02:00 2019,2.92679,10,3.03034400939941,5.8280463218689,8.27113819122314,16.5697250366211
Fri Apr 05 17:21:36 GMT+02:00 2019,4.139291,17,2.71803617477417,5.832932472229,8.26618003845215,16.5701198577881
Fri Apr 05 17:21:37 GMT+02:00 2019,4.416017,21,4.16395139694214,5.83792018890381,8.2625207901001,16.5741748809814
Fri Apr 05 17:21:38 GMT+02:00 2019,5.2741,23,3.66128158569336,5.84402513504028,8.25841999053955,16.5800552368164
Fri Apr 05 17:21:39 GMT+02:00 2019,5.860465,27,3.8661572933197,5.85227537155151,8.25450897216797,16.58957862854
Fri Apr 05 17:21:40 GMT+02:00 2019,6.721011,32,7.69555950164795,5.8599534034729,8.25401115417481,16.6036529541016
Fri Apr 05 17:21:41 GMT+02:00 2019,6.526469,33,5.38676071166992,5.86874628067017,8.25146293640137,16.6186122894287
Fri Apr 05 17:21:42 GMT+02:00 2019,6.72191,34,22.8101596832275,5.88032245635986,8.2643928527832,16.6344585418701
Fri Apr 05 17:21:43 GMT+02:00 2019,7.141984,33,22.8101596832275,5.88933038711548,8.2643928527832,16.6493625640869
Fri Apr 05 17:21:44 GMT+02:00 2019,6.98735,33,12.5907201766968,5.90118265151978,8.26823139190674,16.6642398834229
Fri Apr 05 17:21:45 GMT+02:00 2019,7.051878,33,13.3537940979004,5.91049575805664,8.27273941040039,16.6790904998779
Fri Apr 05 17:21:46 GMT+02:00 2019,7.272252,32,22.1892013549805,5.92130184173584,8.28506565093994,16.6930065155029
Fri Apr 05 17:21:47 GMT+02:00 2019,7.231553,31,20.3877449035645,5.93001699447632,8.2957763671875,16.7059898376465
Fri Apr 05 17:21:48 GMT+02:00 2019,7.324599,31,10.65234375,5.93857622146606,8.29786014556885,16.7189483642578
Fri Apr 05 17:21:49 GMT+02:00 2019,7.476322,31,9.10186862945557,5.93857622146606,8.29857063293457,16.7189483642578
Fri Apr 05 17:21:50 GMT+02:00 2019,7.686411,33,22.7098865509033,5.94923400878906,8.31128978729248,16.7336959838867
Fri Apr 05 17:21:51 GMT+02:00 2019,7.498692,32,23.2928657531738,5.95843315124512,8.32450103759766,16.7475109100342
Fri Apr 05 17:21:52 GMT+02:00 2019,7.190105,32,20.7472476959229,5.9675087928772,8.33544635772705,16.7613010406494
Fri Apr 05 17:21:53 GMT+02:00 2019,6.685212,31,20.7472476959229,5.97826242446899,8.33544635772705,16.7741641998291
Fri Apr 05 17:21:54 GMT+02:00 2019,6.067897,31,18.9391269683838,5.97826242446899,8.34478092193604,16.7741641998291
Fri Apr 05 17:21:55 GMT+02:00 2019,5.572032,28,18.9391269683838,5.99199628829956,8.34478092193604,16.7842960357666
Fri Apr 05 17:21:56 GMT+02:00 2019,5.219321,25,19.3070507049561,6.00459098815918,8.35442161560059,16.7917041778564
Fri Apr 05 17:21:57 GMT+02:00 2019,3.500813,18,14.7266969680786,6.01199054718018,8.36002159118652,16.7927932739258
Fri Apr 05 17:21:58 GMT+02:00 2019,2.337709,15,15.7462120056152,6.01644992828369,8.36650657653809,16.7911796569824
Fri Apr 05 17:21:59 GMT+02:00 2019,1.632779,12,15.285364151001,6.02011013031006,8.3725757598877,16.7868709564209
Fri Apr 05 17:22:00 GMT+02:00 2019,1.284643,12,12.6839618682861,6.02011013031006,8.3763542175293,16.7868709564209
Fri Apr 05 17:22:01 GMT+02:00 2019,0.60605,10,10.898811340332,6.0240273475647,8.37856292724609,16.7807731628418
Fri Apr 05 17:22:02 GMT+02:00 2019,0.628155,6,6.57826948165894,6.02623176574707,8.37698745727539,16.7710952758789
Fri Apr 05 17:22:03 GMT+02:00 2019,0.232952,2,2.09611797332764,6.02761077880859,8.37149715423584,16.7578468322754
Fri Apr 05 17:22:04 GMT+02:00 2019,0,0,2.09611797332764,6.02761077880859,8.37149715423584,16.7428321838379
Fri Apr 05 17:22:05 GMT+02:00 2019,0,0,0,6.02761077880859,8.37114906311035,16.7278423309326
Fri Apr 05 17:22:06 GMT+02:00 2019,0,0,0,6.02761077880859,8.37080192565918,16.7128810882568
Fri Apr 05 17:22:07 GMT+02:00 2019,0,0,0,6.02761077880859,8.37045383453369,16.6979446411133
Fri Apr 05 17:22:08 GMT+02:00 2019,0,0,0,6.02761077880859,8.37010669708252,16.6830348968506
Fri Apr 05 17:22:09 GMT+02:00 2019,0,0,0,6.02761077880859,8.36975955963135,16.6681537628174
Fri Apr 05 17:22:10 GMT+02:00 2019,0,0,0,6.02761077880859,8.36941337585449,16.6532974243164
Fri Apr 05 17:22:11 GMT+02:00 2019,0,0,0,6.02761077880859,8.36906719207764,16.6532974243164
Fri Apr 05 17:22:12 GMT+02:00 2019,0,0,0,6.02761077880859,8.36872100830078,16.6384677886963
Fri Apr 05 17:22:13 GMT+02:00 2019,0,0,0,6.02761077880859,8.36837577819824,16.623664855957
Fri Apr 05 17:22:14 GMT+02:00 2019,0,0,0,6.02761077880859,8.3680305480957,16.6088886260986
Fri Apr 05 17:22:15 GMT+02:00 2019,0,0,0,6.02761077880859,8.36768531799316,16.5941390991211
Fri Apr 05 17:22:16 GMT+02:00 2019,0,0,0,6.02761077880859,8.36768531799316,16.5794143676758
Fri Apr 05 17:22:17 GMT+02:00 2019,0,0,0,6.02761077880859,8.36734008789063,16.5647163391113
Fri Apr 05 17:22:18 GMT+02:00 2019,0,0,0,6.02761077880859,8.3669958114624,16.5500450134277
Fri Apr 05 17:22:19 GMT+02:00 2019,0,0,0,6.02761077880859,8.3666524887085,16.5353984832764
Fri Apr 05 17:22:20 GMT+02:00 2019,0,0,0,6.02761077880859,8.36630821228027,16.5207786560059
Fri Apr 05 17:22:21 GMT+02:00 2019,0,0,0,6.02761077880859,8.36596488952637,16.5207786560059
Fri Apr 05 17:22:22 GMT+02:00 2019,0,0,0,6.02761077880859,8.36562156677246,16.5061836242676
Fri Apr 05 17:22:23 GMT+02:00 2019,0,0,0,6.02761077880859,8.36527919769287,16.4916152954102
Fri Apr 05 17:22:24 GMT+02:00 2019,0,0,0,6.02761077880859,8.36527919769287,16.477071762085
Fri Apr 05 17:22:25 GMT+02:00 2019,0,0,0,6.02761077880859,8.36459445953369,16.4625549316406
Fri Apr 05 17:22:26 GMT+02:00 2019,0.206024,0,0,6.02761077880859,8.3642520904541,16.4480628967285
Fri Apr 05 17:22:27 GMT+02:00 2019,0,0,0,6.02761077880859,8.3642520904541,16.4335975646973
Fri Apr 05 17:22:28 GMT+02:00 2019,0,0,0,6.02761077880859,8.36391067504883,16.4191570281982
Fri Apr 05 17:22:29 GMT+02:00 2019,0,0,0,6.02761077880859,8.36356925964356,16.4047412872314
Fri Apr 05 17:22:30 GMT+02:00 2019,0,0,0,6.02761077880859,8.3632287979126,16.3903503417969
Fri Apr 05 17:22:31 GMT+02:00 2019,0,0,0,6.02761077880859,8.36288738250732,16.3903503417969
Fri Apr 05 17:22:32 GMT+02:00 2019,0,0,0,6.02761077880859,8.36254692077637,16.3759860992432
Fri Apr 05 17:22:33 GMT+02:00 2019,0.79218,0,0,6.02761077880859,8.36220741271973,16.3616466522217
Fri Apr 05 17:22:34 GMT+02:00 2019,2.358022,6,1.9140647649765,6.02761077880859,8.35670566558838,16.3525810241699
Fri Apr 05 17:22:35 GMT+02:00 2019,3.11181,11,3.49061322212219,6.03055047988892,8.35255718231201,16.3479022979736
Fri Apr 05 17:22:36 GMT+02:00 2019,3.631185,14,11.212272644043,6.03412342071533,8.35499286651611,16.3458518981934
Fri Apr 05 17:22:37 GMT+02:00 2019,3.20793,14,11.212272644043,6.03412342071533,8.35499286651611,16.3458518981934
Fri Apr 05 17:22:38 GMT+02:00 2019,3.043597,14,7.06565237045288,6.04267883300781,8.35389518737793,16.3438053131104
Fri Apr 05 17:22:39 GMT+02:00 2019,2.646984,13,7.43006610870361,6.04628276824951,8.35311031341553,16.3408889770508
Fri Apr 05 17:22:40 GMT+02:00 2019,3.07026,15,4.85336923599243,6.05033111572266,8.35013675689697,16.3397216796875
Fri Apr 05 17:22:41 GMT+02:00 2019,3.524519,17,5.04277801513672,6.05545568466187,8.34732913970947,16.340295791626
Fri Apr 05 17:22:42 GMT+02:00 2019,4.35609,20,3.14461636543274,6.06063032150269,8.34291648864746,16.3434791564941
Fri Apr 05 17:22:43 GMT+02:00 2019,2.821693,15,7.97568082809448,6.06538438796997,8.342604637146,16.3423118591309
Fri Apr 05 17:22:44 GMT+02:00 2019,0.992004,15,7.58892726898193,6.06538438796997,8.34196662902832,16.3423118591309
Fri Apr 05 17:22:45 GMT+02:00 2019,0.14065,5,4.48178863525391,6.06890678405762,8.33870124816895,16.3324661254883
Fri Apr 05 17:22:46 GMT+02:00 2019,0,2,1.99164605140686,6.06986713409424,8.33333587646484,16.3200340270996
Fri Apr 05 17:22:47 GMT+02:00 2019,0,1,1.06633651256561,6.07029867172241,8.32719802856445,16.3067588806152
Fri Apr 05 17:22:48 GMT+02:00 2019,0.383542,1,0.47310397028923,6.07063674926758,8.32056999206543,16.2935066223145
Fri Apr 05 17:22:49 GMT+02:00 2019,1.478378,4,0.814522504806519,6.07130146026611,8.31424140930176,16.2828712463379
Fri Apr 05 17:22:50 GMT+02:00 2019,2.632779,9,3.11705803871155,6.07313966751099,8.30986309051514,16.2765769958496
Fri Apr 05 17:22:51 GMT+02:00 2019,3.696478,15,2.84487247467041,6.07701635360718,8.30526256561279,16.2754745483398
Fri Apr 05 17:22:52 GMT+02:00 2019,4.710101,19,3.09960031509399,6.08153057098389,8.30088424682617,16.2778263092041
Fri Apr 05 17:22:53 GMT+02:00 2019,4.878881,23,3.09960031509399,6.08724117279053,8.30088424682617,16.2836208343506
Fri Apr 05 17:22:54 GMT+02:00 2019,4.624469,23,8.3202428817749,6.09493970870972,8.30090045928955,16.2894058227539
Fri Apr 05 17:22:55 GMT+02:00 2019,4.34712,22,9.96280384063721,6.10100221633911,8.30229568481445,16.2943210601807
Fri Apr 05 17:22:56 GMT+02:00 2019,3.693619,21,19.1529273986816,6.10683107376099,8.31139945983887,16.2983665466309
Fri Apr 05 17:22:57 GMT+02:00 2019,3.373315,19,13.9166822433472,6.11358642578125,8.31609725952148,16.300687789917
Fri Apr 05 17:22:58 GMT+02:00 2019,3.171224,19,11.6910362243652,6.11883783340454,8.31892395019531,16.3030052185059
Fri Apr 05 17:22:59 GMT+02:00 2019,3.048994,19,11.1740522384644,6.11883783340454,8.32131290435791,16.3030052185059
Fri Apr 05 17:23:00 GMT+02:00 2019,3.071295,19,7.94229030609131,6.12559843063355,8.32099628448486,16.3053169250488
Fri Apr 05 17:23:01 GMT+02:00 2019,3.189509,19,8.49941253662109,6.13074970245361,8.32114505767822,16.3076267242432
Fri Apr 05 17:23:02 GMT+02:00 2019,3.100148,20,12.933256149292,6.13619899749756,8.32499504089356,16.3107872009277
Fri Apr 05 17:23:03 GMT+02:00 2019,2.62827,18,11.3508176803589,6.14268016815186,8.32751846313477,16.3122329711914
Fri Apr 05 17:23:04 GMT+02:00 2019,2.73471,18,11.9306592941284,6.14756011962891,8.33052158355713,16.3136749267578
Fri Apr 05 17:23:05 GMT+02:00 2019,2.459769,17,8.83407211303711,6.15221214294434,8.33094120025635,16.3142604827881
Fri Apr 05 17:23:06 GMT+02:00 2019,2.596786,17,7.16425657272339,6.15806770324707,8.32997035980225,16.3148460388184
Fri Apr 05 17:23:07 GMT+02:00 2019,2.930614,18,5.69361591339111,6.16308450698853,8.32777881622314,16.3162822723389
Fri Apr 05 17:23:08 GMT+02:00 2019,3.581296,20,5.69361591339111,6.1682620048523,8.32777881622314,16.3194198608398
Fri Apr 05 17:23:09 GMT+02:00 2019,3.916857,22,5.87851095199585,6.17541360855103,8.32574462890625,16.324254989624
