GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Engine RPM(rpm)
-,29-mar-2019 10:49:38.691,-,-,-,-,-,-,0.6466675,9.969818,1.110672,0.035209455,0.03520945459604263,33.0,16.498172760009766,1.8113795518875122,2379.0
-,29-mar-2019 10:49:39.692,-,-,-,-,-,-,-0.6581726,8.542862,4.783371,0.037052818,0.03705281764268875,31.0,17.378244400024414,1.8262540102005005,2311.0
-,29-mar-2019 10:49:40.692,-,-,-,-,-,-,-0.49775696,4.479904,-0.46472168,-0.07210791,-0.07210791110992432,31.0,6.858776092529297,1.8318942785263062,2289.0
-,29-mar-2019 10:49:41.692,-,-,-,-,-,-,-0.4522705,10.604279,3.4521942,0.15673941,0.15673941373825073,34.0,5.029382705688477,1.8391616344451904,1805.0
-,29-mar-2019 10:49:42.692,-,-,-,-,-,-,-1.7187958,9.608292,-0.27078247,0.0143690705,0.014369070529937744,38.0,5.82971715927124,1.8539981842041016,1718.0
-,29-mar-2019 10:49:43.692,-,-,-,-,-,-,-1.5176849,8.480621,3.3157349,0.041501954,0.041501954197883606,42.0,5.966611385345459,1.8627426624298096,1889.0
-,29-mar-2019 10:49:44.692,-,-,-,-,-,-,-1.5919037,9.716034,2.2503052,0.032895666,0.03289566561579704,45.0,11.182095527648926,1.8725664615631104,2025.0
-,29-mar-2019 10:49:45.691,-,-,-,-,-,-,-0.72520447,9.20845,1.8456879,0.026261782,0.02626178227365017,46.0,23.303789138793945,1.8807817697525024,2049.0
-,29-mar-2019 10:49:46.691,-,-,-,-,-,-,2.3034668,11.272263,1.9294891,0.06076828,0.06076828017830849,46.0,29.27122688293457,1.900983452796936,2040.0
-,29-mar-2019 10:49:47.692,-,-,-,-,-,-,1.1207275,10.551605,2.6980286,0.13506478,0.13506478071212769,44.0,25.71450424194336,1.9093209505081177,1940.0
-,29-mar-2019 10:49:48.692,-,-,-,-,-,-,0.48866272,10.570755,2.2718506,0.037393276,0.037393275648355484,39.0,30.748207092285156,1.9184279441833496,1120.0
-,29-mar-2019 10:49:49.692,-,-,-,-,-,-,-0.58395386,9.014526,2.7530975,0.044869337,0.04486933723092079,30.0,39.58092498779297,1.9324193000793457,1769.0
-,29-mar-2019 10:49:50.691,-,-,-,-,-,-,-0.17932129,7.3433685,4.8001404,0.019223154,0.019223153591156006,28.0,16.324663162231445,1.938863754272461,2040.0
-,29-mar-2019 10:49:51.693,-,-,-,-,-,-,-1.431488,10.19487,2.403534,0.020763509,0.02076350897550583,26.0,14.810141563415527,1.9496934413909912,1853.0
-,29-mar-2019 10:49:52.691,-,-,-,-,-,-,0.57724,10.668915,0.2942505,0.108558595,0.10855859518051147,27.0,7.060470104217529,1.9555675983428955,1931.0
-,29-mar-2019 10:49:53.691,-,-,-,-,-,-,-0.7778778,8.846939,3.3707886,0.08677546,0.08677545934915543,29.0,5.917993545532227,1.9618287086486816,2102.0
-,29-mar-2019 10:49:54.691,-,-,-,-,-,-,1.5037994,9.6418,1.3093872,0.04373307,0.04373307153582573,30.0,11.196130752563477,1.9670895338058472,2178.0
-,29-mar-2019 10:49:55.692,-,-,-,-,-,-,-0.38282776,9.210846,2.4801483,-0.0025344293,-0.002534429309889674,30.0,17.734689712524414,1.98137366771698,2126.0
-,29-mar-2019 10:49:56.691,-,-,-,-,-,-,-1.0843353,8.985794,1.4841614,-0.016375646,-0.016375645995140076,29.0,18.461502075195312,1.986618161201477,2116.0
-,29-mar-2019 10:49:57.691,-,-,-,-,-,-,-1.3692474,8.590759,3.8161163,0.12572545,0.12572544813156128,28.0,9.216197967529297,1.9933156967163086,2092.0
-,29-mar-2019 10:49:58.693,-,-,-,-,-,-,0.17980957,8.928329,1.4243164,0.063947074,0.06394707411527634,29.0,4.044219970703125,2.0045723915100098,2253.0
-,29-mar-2019 10:49:59.692,-,-,-,-,-,-,0.06008911,11.478165,0.7898407,0.16839024,0.16839024424552917,34.0,4.551390647888184,2.01169490814209,2450.0
-,29-mar-2019 10:50:00.691,-,-,-,-,-,-,-0.22720337,8.667374,5.276581,0.06022427,0.0602242685854435,28.0,17.502410888671875,2.0186095237731934,1201.0
-,29-mar-2019 10:50:01.691,-,-,-,-,-,-,0.60357666,9.174942,5.0180054,0.086781204,0.08678120374679565,12.0,18.301021575927734,2.0265729427337646,957.0
-,29-mar-2019 10:50:02.692,-,-,-,-,-,-,0.22529602,9.517303,2.0946808,0.016185764,0.016185764223337173,6.0,12.151911735534668,2.028588056564331,856.0
-,29-mar-2019 10:50:03.692,-,-,-,-,-,-,-0.06440735,10.108673,-0.5844269,0.030374046,0.03037404641509056,3.0,1.4026321172714233,2.0293667316436768,1879.0
-,29-mar-2019 10:50:04.691,-,-,-,-,-,-,1.0776367,10.901154,2.8751984,0.03709288,0.03709287941455841,0.0,0.0,2.0293667316436768,1845.0
-,29-mar-2019 10:50:05.692,-,-,-,-,-,-,-0.9143524,9.914749,0.72280884,0.036637366,0.03663736581802368,6.0,3.3369810581207275,2.0306403636932373,1316.0
-,29-mar-2019 10:50:06.692,-,-,-,-,-,-,-0.32777405,10.156555,-1.9491272,0.07374853,0.07374852895736694,0.0,0.0,2.0306403636932373,2452.0
-,29-mar-2019 10:50:07.692,-,-,-,-,-,-,0.76638794,10.467804,2.7459106,0.025656339,0.025656338781118393,20.0,2.5379343032836914,2.0338704586029053,2403.0
-,29-mar-2019 10:50:08.692,-,-,-,-,-,-,0.79989624,11.162125,0.74435425,0.05138329,0.05138329043984413,21.0,4.270169258117676,2.038545608520508,1968.0
-,29-mar-2019 10:50:09.691,-,-,-,-,-,-,-1.3692474,9.790253,0.86405945,0.05596916,0.05596916005015373,26.0,3.78499436378479,2.04386568069458,1853.0
-,29-mar-2019 10:50:10.691,-,-,-,-,-,-,0.4862671,11.181274,-0.33543396,0.16037291,0.16037291288375854,31.0,3.8267531394958496,2.049454927444458,2629.0
-,29-mar-2019 10:50:11.692,-,-,-,-,-,-,-1.7451324,9.153397,-0.2731781,-0.030717313,-0.030717313289642334,39.0,12.355290412902832,2.0653562545776367,2213.0
-,29-mar-2019 10:50:12.692,-,-,-,-,-,-,0.24205017,8.901993,-0.6418915,0.035202276,0.0352022759616375,41.0,4.705395698547363,2.0727007389068604,1861.0
-,29-mar-2019 10:50:13.692,-,-,-,-,-,-,-1.505722,10.582733,1.0819397,0.015710754,0.015710754320025444,44.0,5.933356761932373,2.081991672515869,2111.0
-,29-mar-2019 10:50:14.693,-,-,-,-,-,-,-0.9143524,7.82222,2.7291565,0.021078715,0.021078715100884438,50.0,5.944599628448486,2.100234031677246,2247.0
-,29-mar-2019 10:50:15.691,-,-,-,-,-,-,1.2140961,8.667374,1.1920776,0.15237631,0.15237630903720856,50.0,20.79447364807129,2.1117897033691406,1599.0
-,29-mar-2019 10:50:16.692,-,-,-,-,-,-,0.3426056,10.817368,-1.4894409,0.13263911,0.1326391100883484,52.0,8.275628089904785,2.1238880157470703,1750.0
-,29-mar-2019 10:50:17.691,-,-,-,-,-,-,0.67300415,10.616241,1.8241425,0.04329878,0.04329878091812134,55.0,23.068891525268555,2.1457502841949463,1758.0
-,29-mar-2019 10:50:18.692,-,-,-,-,-,-,1.5157623,7.479843,5.396286,0.050541177,0.05054117739200592,53.0,34.10920715332031,2.1580653190612793,1729.0
-,29-mar-2019 10:50:19.691,-,-,-,-,-,-,0.8430023,7.7575684,5.3819275,0.011271452,0.011271451599895954,49.0,35.304100036621094,2.167741060256958,1579.0
-,29-mar-2019 10:50:20.691,-,-,-,-,-,-,0.89328,9.467026,3.5647278,0.04864092,0.04864092171192169,44.0,36.95777130126953,2.1781132221221924,1318.0
-,29-mar-2019 10:50:21.692,-,-,-,-,-,-,1.3170471,9.869263,2.0563812,0.055380285,0.055380284786224365,40.0,36.998558044433594,2.195044994354248,1292.0
-,29-mar-2019 10:50:22.693,-,-,-,-,-,-,2.0999603,16.865112,2.4083252,0.12347513,0.12347512692213058,39.0,24.54836654663086,2.2039763927459717,1269.0
-,29-mar-2019 10:50:23.692,-,-,-,-,-,-,-0.20565796,5.878128,2.4370575,0.32407233,0.32407233119010925,43.0,8.414329528808594,2.2205779552459717,1399.0
-,29-mar-2019 10:50:24.692,-,-,-,-,-,-,-0.016525269,9.546036,1.7954102,0.061827417,0.061827417463064194,44.0,8.123713493347168,2.230365514755249,1442.0
-,29-mar-2019 10:50:25.692,-,-,-,-,-,-,-0.17214966,9.986572,0.68211365,-0.002059334,-0.002059333957731724,46.0,8.046318054199219,2.240365505218506,1511.0
-,29-mar-2019 10:50:26.692,-,-,-,-,-,-,-0.18890381,9.529282,5.4250183,0.13693446,0.13693445920944214,48.0,8.090941429138184,2.248603582382202,1633.0
-,29-mar-2019 10:50:27.692,-,-,-,-,-,-,0.53414917,11.102264,-0.09840393,0.029382579,0.029382579028606415,52.0,8.092592239379883,2.2705881595611572,1693.0
-,29-mar-2019 10:50:28.691,-,-,-,-,-,-,1.1686096,11.844467,0.5935211,0.044045422,0.04404542222619057,54.0,8.173501968383789,2.2803194522857666,1764.0
-,29-mar-2019 10:50:29.692,-,-,-,-,-,-,0.83821106,10.676102,1.323761,0.018151188,0.018151188269257545,57.0,8.616719245910645,2.2926836013793945,1889.0
-,29-mar-2019 10:50:30.692,-,-,-,-,-,-,-0.5983124,10.245148,1.7331696,0.0300498,0.030049800872802734,60.0,9.129613876342773,2.316957712173462,1915.0
-,29-mar-2019 10:50:31.692,-,-,-,-,-,-,0.12234497,10.621033,0.28466797,0.102134645,0.10213464498519897,61.0,10.247820854187012,2.330385446548462,1963.0
-,29-mar-2019 10:50:32.691,-,-,-,-,-,-,1.5061951,8.83017,2.3580475,-0.036771894,-0.03677189350128174,60.0,35.0407600402832,2.3441996574401855,1937.0
-,29-mar-2019 10:50:33.692,-,-,-,-,-,-,-1.9773712,9.100723,1.3309326,0.03185976,0.031859759241342545,58.0,36.84156036376953,2.367922782897949,1867.0
-,29-mar-2019 10:50:34.692,-,-,-,-,-,-,1.2236786,8.013748,4.232712,0.02361551,0.023615509271621704,55.0,35.034217834472656,2.380572557449341,1786.0
-,29-mar-2019 10:50:35.692,-,-,-,-,-,-,2.7942657,10.120651,1.3883972,0.087759286,0.08775928616523743,52.0,34.79890823364258,2.3902618885040283,1648.0
-,29-mar-2019 10:50:36.692,-,-,-,-,-,-,-1.5607758,9.191696,4.2039795,0.06153363,0.06153362989425659,49.0,35.206607818603516,2.4126200675964355,1595.0
-,29-mar-2019 10:50:37.691,-,-,-,-,-,-,0.07685852,8.624268,4.8671722,0.028499901,0.028499901294708252,44.0,34.949954986572266,2.421274185180664,1414.0
-,29-mar-2019 10:50:38.691,-,-,-,-,-,-,0.69454956,8.310623,5.8535767,0.09200329,0.09200329333543777,35.0,26.99126434326172,2.4298653602600098,1065.0
-,29-mar-2019 10:50:39.691,-,-,-,-,-,-,0.8549652,9.562805,2.063568,0.021726206,0.021726205945014954,18.0,21.93670654296875,2.44075870513916,971.0
-,29-mar-2019 10:50:40.692,-,-,-,-,-,-,-0.1673584,8.981003,2.6309814,0.012182838,0.012182838283479214,15.0,16.726085662841797,2.4444804191589355,972.0
-,29-mar-2019 10:50:41.692,-,-,-,-,-,-,0.23486328,9.148605,2.4442444,-0.015413344,-0.015413343906402588,13.0,15.666881561279297,2.447770357131958,908.0
-,29-mar-2019 10:50:42.692,-,-,-,-,-,-,0.49583435,9.6753235,2.4083252,0.036622107,0.03662210702896118,11.0,15.035109519958496,2.4526121616363525,843.0
-,29-mar-2019 10:50:43.692,-,-,-,-,-,-,0.24684143,9.239578,2.1018677,0.012303557,0.012303557246923447,11.0,13.131998062133789,2.4550535678863525,807.0
-,29-mar-2019 10:50:44.692,-,-,-,-,-,-,0.33303833,9.184509,2.829712,0.02381736,0.023817360401153564,10.0,11.450246810913086,2.456876516342163,788.0
-,29-mar-2019 10:50:45.691,-,-,-,-,-,-,-0.006942749,9.514908,2.652542,0.02572743,0.02572743035852909,6.0,8.66786003112793,2.4604198932647705,858.0
-,29-mar-2019 10:50:46.692,-,-,-,-,-,-,0.5365448,9.251556,2.980545,0.011315942,0.01131594181060791,3.0,6.5349907875061035,2.4612362384796143,899.0
-,29-mar-2019 10:50:47.692,-,-,-,-,-,-,0.73526,9.629837,1.7379456,0.01930505,0.019305050373077393,0.0,0.0,2.4612362384796143,953.0
-,29-mar-2019 10:50:48.692,-,-,-,-,-,-,0.10319519,9.572372,2.2000275,0.017344538,0.017344538122415543,0.0,0.0,2.4612362384796143,823.0
-,29-mar-2019 10:50:49.718,-,-,-,-,-,-,0.9986267,9.687302,1.9055481,0.020737518,0.02073751762509346,0.0,0.0,2.4612362384796143,758.0
-,29-mar-2019 10:50:50.726,-,-,-,-,-,-,0.43359375,9.689697,1.917511,0.01834538,0.018345380201935768,0.0,0.0,2.4612362384796143,703.0
-,29-mar-2019 10:50:51.726,-,-,-,-,-,-,0.35638428,9.527481,1.9294891,0.014819996,0.014819996431469917,0.0,0.0,2.4612362384796143,693.0
-,29-mar-2019 10:50:52.712,-,-,-,-,-,-,0.4096527,9.56459,1.8295288,0.019134358,0.019134357571601868,0.0,0.0,2.4612362384796143,697.0
-,29-mar-2019 10:50:53.732,-,-,-,-,-,-,0.4000702,9.506531,2.05159,0.016355285,0.016355285421013832,0.0,0.0,2.4612362384796143,680.0
-,29-mar-2019 10:50:54.702,-,-,-,-,-,-,-0.098526,9.663361,1.976181,0.015346102,0.01534610241651535,0.0,0.0,2.4612362384796143,713.0
-,29-mar-2019 10:50:55.707,-,-,-,-,-,-,0.6077728,9.5364685,2.0186768,0.014587402,0.01458740234375,0.0,0.0,2.4612362384796143,711.0
-,29-mar-2019 10:50:56.728,-,-,-,-,-,-,0.009216309,9.599319,2.1533508,0.019103445,0.01910344511270523,0.0,0.0,2.4612362384796143,715.0
-,29-mar-2019 10:50:57.726,-,-,-,-,-,-,0.41383362,9.434708,2.1270142,0.014955052,0.014955052174627781,0.0,0.0,2.4612362384796143,687.0
-,29-mar-2019 10:50:58.701,-,-,-,-,-,-,-0.23979187,9.276688,2.431076,0.021264028,0.021264027804136276,0.0,0.0,2.4612362384796143,689.0
-,29-mar-2019 10:50:59.726,-,-,-,-,-,-,-0.05064392,9.578369,2.1012726,0.017625319,0.017625318840146065,0.0,0.0,2.4612362384796143,702.0
-,29-mar-2019 10:51:00.726,-,-,-,-,-,-,0.4718933,9.754929,1.6212311,0.028172791,0.028172791004180908,0.0,0.0,2.4612362384796143,680.0
-,29-mar-2019 10:51:01.726,-,-,-,-,-,-,0.24325562,9.608292,1.9743805,0.016406687,0.01640668697655201,0.0,0.0,2.4612362384796143,688.0
-,29-mar-2019 10:51:02.728,-,-,-,-,-,-,0.438385,9.474213,1.976181,0.017620634,0.01762063428759575,0.0,0.0,2.4612362384796143,687.0
-,29-mar-2019 10:51:03.726,-,-,-,-,-,-,0.19177246,9.770493,1.95224,0.016630143,0.0166301429271698,0.0,0.0,2.4612362384796143,691.0
-,29-mar-2019 10:51:04.699,-,-,-,-,-,-,0.36535645,9.421539,2.122818,0.004182279,0.004182279109954834,0.0,0.0,2.4612362384796143,702.0
-,29-mar-2019 10:51:05.709,-,-,-,-,-,-,0.3019104,9.72261,1.8301239,0.01798422,0.017984220758080482,0.0,0.0,2.4612362384796143,699.0
-,29-mar-2019 10:51:06.706,-,-,-,-,-,-,0.26000977,9.620865,1.9139252,0.016202427,0.016202427446842194,0.0,0.0,2.4612362384796143,710.0
-,29-mar-2019 10:51:07.705,-,-,-,-,-,-,0.38450623,9.413757,2.0575714,0.017057918,0.01705791801214218,0.0,0.0,2.4612362384796143,698.0
-,29-mar-2019 10:51:08.709,-,-,-,-,-,-,0.4222107,9.444885,2.1377869,0.007073343,0.007073342800140381,0.0,0.0,2.4612362384796143,707.0
-,29-mar-2019 10:51:09.719,-,-,-,-,-,-,0.38450623,9.468231,2.0803223,0.0079602,0.007960200309753418,0.0,0.0,2.4612362384796143,687.0
-,29-mar-2019 10:51:10.725,-,-,-,-,-,-,0.3707428,9.510727,2.1078491,0.016598204,0.016598204150795937,0.0,0.0,2.4612362384796143,699.0
-,29-mar-2019 10:51:11.703,-,-,-,-,-,-,0.35099792,9.492172,1.9899445,0.01722375,0.017223749309778214,0.0,0.0,2.4612362384796143,701.0
-,29-mar-2019 10:51:12.722,-,-,-,-,-,-,0.34020996,9.5364685,2.031845,0.019492166,0.019492166116833687,0.0,0.0,2.4612362384796143,707.0
-,29-mar-2019 10:51:13.703,-,-,-,-,-,-,0.24864197,9.650192,1.9797668,0.023517191,0.023517191410064697,0.0,0.0,2.4612362384796143,710.0
-,29-mar-2019 10:51:14.732,-,-,-,-,-,-,0.27616882,9.566986,1.9342804,0.01623002,0.0162300206720829,0.0,0.0,2.4612362384796143,683.0
-,29-mar-2019 10:51:15.732,-,-,-,-,-,-,0.438385,9.517319,2.068344,0.017191926,0.017191926017403603,0.0,0.0,2.4612362384796143,688.0
-,29-mar-2019 10:51:16.696,-,-,-,-,-,-,0.406662,9.491577,2.0491943,0.01922939,0.01922938972711563,0.0,0.0,2.4612362384796143,706.0
-,29-mar-2019 10:51:17.726,-,-,-,-,-,-,0.34381104,9.355103,2.1377869,-0.0021610856,-0.002161085605621338,0.0,0.0,2.4612362384796143,696.0
-,29-mar-2019 10:51:18.732,-,-,-,-,-,-,0.3539734,9.265915,2.1838684,-0.009912193,-0.009912192821502686,0.0,0.0,2.4612362384796143,706.0
-,29-mar-2019 10:51:19.705,-,-,-,-,-,-,0.22468567,9.74057,1.9552307,0.01727625,0.017276249825954437,0.0,0.0,2.4612362384796143,708.0
-,29-mar-2019 10:51:20.692,-,-,-,-,-,-,0.29293823,9.842926,1.5984955,0.020173186,0.02017318643629551,0.0,0.0,2.4612362384796143,711.0
-,29-mar-2019 10:51:21.699,-,-,-,-,-,-,0.65625,9.830353,2.0450134,0.016060872,0.01606087200343609,0.0,0.0,2.4612362384796143,700.0
-,29-mar-2019 10:51:22.700,-,-,-,-,-,-,0.561676,9.834549,1.6763,0.03757161,0.037571609020233154,0.0,0.0,2.4612362384796143,700.0
-,29-mar-2019 10:51:23.709,-,-,-,-,-,-,0.21810913,9.551422,2.1653137,0.01613713,0.016137130558490753,0.0,0.0,2.4612362384796143,702.0
-,29-mar-2019 10:51:24.707,-,-,-,-,-,-,0.2558136,9.406586,2.0186768,0.018024435,0.01802443526685238,0.0,0.0,2.4612362384796143,705.0
-,29-mar-2019 10:51:25.710,-,-,-,-,-,-,0.37553406,9.355698,2.2479095,5.788207E-4,5.788207054138184E-4,0.0,0.0,2.4612362384796143,709.0
-,29-mar-2019 10:51:26.726,-,-,-,-,-,-,0.29652405,9.662155,1.7966003,0.017749753,0.01774975284934044,0.0,0.0,2.4612362384796143,686.0
-,29-mar-2019 10:51:27.709,-,-,-,-,-,-,0.38749695,9.297043,2.2383423,0.015952727,0.01595272682607174,0.0,0.0,2.4612362384796143,697.0
-,29-mar-2019 10:51:28.726,-,-,-,-,-,-,0.39886475,9.677124,1.9264984,0.018581992,0.018581992015242577,0.0,0.0,2.4612362384796143,722.0
-,29-mar-2019 10:51:29.725,-,-,-,-,-,-,0.049926758,9.6597595,1.6930542,0.017513165,0.01751316525042057,0.0,0.0,2.4612362384796143,705.0
-,29-mar-2019 10:51:30.702,-,-,-,-,-,-,0.7334595,9.517914,2.1437683,0.016337812,0.016337811946868896,0.0,0.0,2.4612362384796143,1000.0
-,29-mar-2019 10:51:31.705,-,-,-,-,-,-,-0.61027527,10.557587,-2.4836273,0.08702804,0.08702804148197174,0.0,0.0,2.4612362384796143,2030.0
-,29-mar-2019 10:51:32.694,-,-,-,-,-,-,-0.861084,9.576569,0.92692566,0.08286453,0.08286453038454056,0.0,0.0,2.4612362384796143,1566.0
-,29-mar-2019 10:51:33.718,-,-,-,-,-,-,1.3140564,9.48558,0.69706726,0.058990642,0.05899064242839813,20.0,4.086691856384277,2.4612362384796143,1509.0
-,29-mar-2019 10:51:34.703,-,-,-,-,-,-,3.019333,8.795456,0.992157,-0.027682245,-0.027682244777679443,25.0,3.8461344242095947,2.4699909687042236,1825.0
-,29-mar-2019 10:51:35.705,-,-,-,-,-,-,2.1412506,7.8617096,-0.28755188,0.07507082,0.075070820748806,29.0,4.281696319580078,2.4759984016418457,2110.0
-,29-mar-2019 10:51:36.705,-,-,-,-,-,-,1.9437408,14.5768585,6.4563293,0.11168011,0.11168011277914047,32.0,4.2475810050964355,2.482666015625,2472.0
-,29-mar-2019 10:51:37.696,-,-,-,-,-,-,2.6506195,9.866867,1.1591492,0.037134297,0.03713429719209671,38.0,4.5333967208862305,2.497180223464966,2696.0
-,29-mar-2019 10:51:38.726,-,-,-,-,-,-,1.4409485,9.286865,-1.0075989,-0.017508805,-0.01750880479812622,38.0,5.217160701751709,2.5056984424591064,2013.0
-,29-mar-2019 10:51:39.726,-,-,-,-,-,-,0.6269226,10.480972,-2.6476288,0.122810066,0.12281006574630737,40.0,6.522665977478027,2.5125017166137695,1868.0
-,29-mar-2019 10:51:40.726,-,-,-,-,-,-,-0.027893066,7.44812,2.9763489,0.10133731,0.10133731365203857,43.0,7.977351188659668,2.531384229660034,1917.0
-,29-mar-2019 10:51:41.714,-,-,-,-,-,-,0.19236755,10.659348,0.02130127,0.056509126,0.05650912597775459,42.0,14.364168167114258,2.539423704147339,1890.0
-,29-mar-2019 10:51:42.699,-,-,-,-,-,-,0.40785217,7.9048157,3.858612,0.002305729,0.002305729081854224,41.0,18.142545700073242,2.5491302013397217,1914.0
-,29-mar-2019 10:51:43.722,-,-,-,-,-,-,0.80888367,9.303635,2.601059,0.0071951747,0.007195174694061279,39.0,19.011159896850586,2.5652103424072266,1782.0
-,29-mar-2019 10:51:44.717,-,-,-,-,-,-,0.5556946,10.603683,2.9075165,0.14123362,0.1412336230278015,38.0,16.41749382019043,2.5736804008483887,1718.0
-,29-mar-2019 10:51:45.702,-,-,-,-,-,-,-0.2535553,9.279083,2.6830597,0.04414214,0.044142138212919235,37.0,26.1322021484375,2.582024097442627,1598.0
-,29-mar-2019 10:51:46.725,-,-,-,-,-,-,-0.700058,10.626419,3.3779755,0.026407102,0.02640710212290287,35.0,29.47370719909668,2.596750497817993,1543.0
-,29-mar-2019 10:51:47.718,-,-,-,-,-,-,-2.4400635,7.0315247,0.3630829,-0.03149289,-0.03149288892745972,33.0,29.6763973236084,2.605165481567383,1488.0
-,29-mar-2019 10:51:48.726,-,-,-,-,-,-,-0.68510437,12.693222,0.14161682,0.31487006,0.31487005949020386,31.0,29.01483154296875,2.6109964847564697,1414.0
-,29-mar-2019 10:51:49.695,-,-,-,-,-,-,-2.209015,7.1165314,3.3582306,0.04227487,0.04227486997842789,28.0,26.004602432250977,2.6177897453308105,1285.0
-,29-mar-2019 10:51:50.711,-,-,-,-,-,-,0.02897644,9.432312,1.991745,0.06845488,0.06845487654209137,22.0,28.260744094848633,2.6277477741241455,986.0
-,29-mar-2019 10:51:51.726,-,-,-,-,-,-,-0.9514618,9.617859,5.285553,0.03380747,0.03380747139453888,18.0,17.752103805541992,2.6322033405303955,854.0
-,29-mar-2019 10:51:52.699,-,-,-,-,-,-,0.58203125,8.468048,4.0423737,-0.022645652,-0.022645652294158936,16.0,8.346960067749023,2.6359102725982666,1228.0
-,29-mar-2019 10:51:53.726,-,-,-,-,-,-,0.056503296,9.437698,3.984909,0.06330675,0.06330674886703491,8.0,10.690293312072754,2.641030788421631,923.0
-,29-mar-2019 10:51:54.704,-,-,-,-,-,-,0.15766907,9.435318,2.3706207,0.016186666,0.0161866657435894,4.0,4.740946292877197,2.6423540115356445,759.0
-,29-mar-2019 10:51:55.726,-,-,-,-,-,-,-0.27090454,9.467636,2.3191376,0.017662998,0.017662998288869858,0.0,0.0,2.6423540115356445,890.0
-,29-mar-2019 10:51:56.714,-,-,-,-,-,-,-0.06680298,9.5885315,2.1665192,0.017948363,0.017948362976312637,0.0,0.0,2.6423540115356445,943.0
-,29-mar-2019 10:51:57.727,-,-,-,-,-,-,-0.25175476,9.775879,1.1196442,0.022364557,0.022364556789398193,0.0,0.0,2.6423540115356445,1270.0
-,29-mar-2019 10:51:58.726,-,-,-,-,-,-,-0.16137695,9.842316,0.6300354,0.026979057,0.026979057118296623,0.0,0.0,2.6423540115356445,1974.0
-,29-mar-2019 10:51:59.697,-,-,-,-,-,-,-0.600708,9.686691,1.197464,0.022018194,0.0220181941986084,5.0,0.0,2.6423540115356445,1107.0
-,29-mar-2019 10:52:00.722,-,-,-,-,-,-,-0.2798767,10.069183,-0.35876465,0.0407292,0.04072919860482216,7.0,1.303163766860962,2.6436989307403564,1458.0
-,29-mar-2019 10:52:01.715,-,-,-,-,-,-,-0.6593628,7.972458,2.7285461,-0.013944796,-0.013944796286523342,16.0,6.760420799255371,2.6463088989257812,1883.0
-,29-mar-2019 10:52:02.702,-,-,-,-,-,-,-1.4488525,9.04805,0.68569946,0.028266493,0.02826649323105812,16.0,3.6369173526763916,2.649282217025757,1273.0
-,29-mar-2019 10:52:03.721,-,-,-,-,-,-,-0.8431244,11.305786,-1.766571,0.06731296,0.06731296330690384,20.0,5.233156204223633,2.657095432281494,1469.0
-,29-mar-2019 10:52:04.706,-,-,-,-,-,-,0.38331604,6.7574005,2.0114899,0.07704462,0.07704462110996246,23.0,3.5769400596618652,2.660959482192993,1796.0
-,29-mar-2019 10:52:05.708,-,-,-,-,-,-,-1.7397614,7.3194275,3.735321,0.051438972,0.05143897235393524,28.0,5.730690002441406,2.666590690612793,2206.0
-,29-mar-2019 10:52:06.704,-,-,-,-,-,-,-0.3660736,9.70047,3.557541,0.07289642,0.07289642095565796,31.0,7.234425067901611,2.6785740852355957,2253.0
-,29-mar-2019 10:52:07.724,-,-,-,-,-,-,0.009811401,8.368088,1.016098,-0.12171793,-0.12171792984008789,31.0,7.853453636169434,2.6857728958129883,2256.0
-,29-mar-2019 10:52:08.729,-,-,-,-,-,-,-2.3329163,10.653961,4.1363525,0.054885827,0.054885827004909515,34.0,8.491134643554688,2.6991488933563232,2409.0
-,29-mar-2019 10:52:09.732,-,-,-,-,-,-,-2.3017883,8.700882,1.7325592,0.06550794,0.06550794094800949,32.0,14.822453498840332,2.706573963165283,2345.0
-,29-mar-2019 10:52:10.726,-,-,-,-,-,-,0.66104126,11.119629,0.49057007,0.070692316,0.07069231569766998,32.0,6.219715118408203,2.7137205600738525,2329.0
-,29-mar-2019 10:52:11.726,-,-,-,-,-,-,-1.6739044,8.639832,2.2527008,-0.054982305,-0.05498230457305908,33.0,4.708074569702148,2.719715118408203,2472.0
-,29-mar-2019 10:52:12.726,-,-,-,-,-,-,0.5006256,9.290466,2.7465057,0.055669915,0.055669914931058884,36.0,5.555652618408203,2.7359602451324463,2587.0
-,29-mar-2019 10:52:13.695,-,-,-,-,-,-,-0.7964325,10.579147,1.2231903,0.015756905,0.01575690507888794,37.0,7.1639723777771,2.7425200939178467,2208.0
-,29-mar-2019 10:52:14.731,-,-,-,-,-,-,-0.9113617,8.748169,0.3732605,0.016047219,0.016047218814492226,37.0,7.758676528930664,2.7506394386291504,1692.0
-,29-mar-2019 10:52:15.726,-,-,-,-,-,-,0.5658722,8.824783,2.5597687,0.014767723,0.0147677231580019,40.0,11.100068092346191,2.766373872756958,1806.0
-,29-mar-2019 10:52:16.712,-,-,-,-,-,-,-0.8395233,9.2521515,1.8983612,0.03446178,0.03446178138256073,39.0,23.26056480407715,2.7751517295837402,1756.0
