GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Litres Per 100 Kilometer(Instant)(l/100km),GPS Altitude(m),Engine RPM(rpm),Trip Distance(km),Acceleration Sensor(Total)(g)
Tue Mar 26 16:50:28 GMT+01:00 2019,26-Mar-2019 16:51:58.365,7.665591892256507,45.0603476214305,3.419026,12.0,303.0539776276229,150.20316,-0.78769237,9.204509,3.8043866,0.030485367,16.0,16.031667709350586,303.0539776276229,0.0,0.06256541609764099,0.03048536740243435
Tue Mar 26 16:50:29 GMT+01:00 2019,26-Mar-2019 16:51:59.364,7.665623709059786,45.060312281427116,3.4823546,12.0,302.8864542547742,139.15097,-0.92057055,9.312247,3.775656,0.018631708,18.0,15.029687881469727,302.8864542547742,0.0,0.06667374819517136,0.0186317078769207
Tue Mar 26 16:50:30 GMT+01:00 2019,26-Mar-2019 16:52:00.364,7.665673069776733,45.060278461434834,3.5700386,12.0,302.7339459601279,117.620995,0.0011971008,9.107543,3.5996823,0.02257772,20.0,13.359723091125488,302.7339459601279,0.0,0.07174041867256165,0.022577719762921333
Tue Mar 26 16:50:31 GMT+01:00 2019,26-Mar-2019 16:52:01.365,7.665753487065533,45.06024985910986,3.698155,12.0,302.5918000042747,121.543205,0.21787235,8.9363575,4.200627,0.025809586,21.0,12.023750305175781,302.5918000042747,0.0,0.0771615281701088,0.02580958604812622
Tue Mar 26 16:50:32 GMT+01:00 2019,26-Mar-2019 16:52:02.365,7.665836544013434,45.06021531828828,3.8697197,12.0,302.4504506336665,112.3394,-0.22864626,8.883685,4.187459,0.018304825,20.0,11.451190948486328,302.4504506336665,0.0,0.08199611306190491,0.018304824829101562
Tue Mar 26 16:50:33 GMT+01:00 2019,26-Mar-2019 16:52:03.364,7.6659228734906595,45.06019060771974,4.0608187,8.0,302.3170009033574,106.88728,0.22266077,9.214086,4.497508,0.00924419,20.0,12.023750305175781,302.3170009033574,0.0,0.08755166828632355,0.009244189597666264
Tue Mar 26 16:50:34 GMT+01:00 2019,26-Mar-2019 16:52:04.364,7.666007460571246,45.06017259230456,4.240918,8.0,302.21434190417415,111.998604,0.06703765,8.556877,4.0665517,0.010812574,20.0,12.023750305175781,302.21434190417415,0.0,0.09311278164386749,0.010812574066221714
Tue Mar 26 16:50:35 GMT+01:00 2019,26-Mar-2019 16:52:05.365,7.666079880091769,45.06015212848341,4.4005723,8.0,302.13384003642267,112.04485,-0.1436521,9.314642,3.5757403,0.03616935,19.0,12.65657901763916,302.13384003642267,0.0,0.09771153330802917,0.036169350147247314
Tue Mar 26 16:50:36 GMT+01:00 2019,26-Mar-2019 16:52:06.364,7.666146258545618,45.060132346522764,0.0,8.0,302.05190438610657,0.0,-0.6332663,9.26197,3.8714242,0.044329226,20.0,12.023750305175781,302.05190438610657,0.0,0.10286278277635574,0.04432922601699829
Tue Mar 26 16:50:37 GMT+01:00 2019,26-Mar-2019 16:52:07.364,7.6662171509428765,45.06010626991733,4.59002,8.0,301.97993754952284,118.10349,-0.077811554,9.315839,3.9324763,0.016380843,21.0,11.451190948486328,301.97993754952284,0.0,0.10853444784879684,0.01638084277510643
Tue Mar 26 16:50:38 GMT+01:00 2019,26-Mar-2019 16:52:08.365,7.666289935863932,45.06007737983552,4.7530026,8.0,301.916951600604,118.13126,0.2621651,8.884883,4.0617633,-0.0041687866,22.0,10.930682182312012,301.916951600604,0.0,0.1139213889837265,-0.004168786574155092
Tue Mar 26 16:50:39 GMT+01:00 2019,26-Mar-2019 16:52:09.364,7.666364084004189,45.06004926374263,0.0,48.0,301.8641566660982,0.0,-0.130484,8.209718,5.269638,0.015769873,19.0,11.451190948486328,301.8641566660982,0.0,0.12514916062355042,0.015769872814416885
Tue Mar 26 16:50:40 GMT+01:00 2019,26-Mar-2019 16:52:10.364,7.666432150146112,45.060023579535134,0.0,48.0,301.82190730330177,0.0,-0.11133038,8.652645,4.892551,0.032324135,16.0,12.65657901763916,301.82190730330177,0.0,0.12933458387851715,0.032324135303497314
Tue Mar 26 16:50:41 GMT+01:00 2019,26-Mar-2019 16:52:11.365,7.666492308060423,45.060000974548345,0.0,48.0,301.78809005924154,0.0,0.15682021,8.312668,5.055357,0.019056873,12.0,15.029687881469727,301.78809005924154,0.0,0.133445143699646,0.01905687339603901
Tue Mar 26 16:50:42 GMT+01:00 2019,26-Mar-2019 16:52:12.365,7.666539128511639,45.05998300704981,0.0,8.0,301.7589278424006,0.0,-0.48482585,8.678981,4.959589,0.0244848,9.0,20.03958511352539,301.7589278424006,0.0,0.13619264960289001,0.024484800174832344
Tue Mar 26 16:50:43 GMT+01:00 2019,26-Mar-2019 16:52:13.364,7.666582555913801,45.05996672761215,0.0,8.0,301.7133214609817,0.0,0.3184288,9.235633,4.009091,0.031755812,7.0,26.719446182250977,301.7133214609817,0.0,0.13816820085048676,0.03175581246614456
Tue Mar 26 16:50:44 GMT+01:00 2019,26-Mar-2019 16:52:14.364,7.666623436707961,45.05995322611778,4.6668406,8.0,301.7082189554622,116.10688,0.23463176,9.082404,4.140772,0.036792338,8.0,34.353572845458984,301.7082189554622,0.0,0.14024528861045837,0.0367923378944397
Tue Mar 26 16:50:45 GMT+01:00 2019,26-Mar-2019 16:52:15.365,7.666650365861769,45.05994361005067,4.504023,8.0,301.7015972492584,117.39894,0.5686229,9.42238,3.4440591,0.043280303,8.0,30.059375762939453,301.7015972492584,0.0,0.14246751368045807,0.04328030347824097
Tue Mar 26 16:50:46 GMT+01:00 2019,26-Mar-2019 16:52:16.364,7.6666726606506055,45.05993534913518,4.301444,8.0,301.6952635480205,116.02082,1.2533646,9.233239,3.0550013,0.026800418,10.0,30.059375762939453,301.6952635480205,0.0,0.14472250640392303,0.02680041827261448
Tue Mar 26 16:50:47 GMT+01:00 2019,26-Mar-2019 16:52:17.364,7.666700042710847,45.05992521828566,4.077212,8.0,301.6883988870516,119.22383,1.3251907,9.367314,2.327164,0.040467784,15.0,24.047500610351562,301.6883988870516,0.0,0.148177370429039,0.04046778380870819
Tue Mar 26 16:50:48 GMT+01:00 2019,26-Mar-2019 16:52:18.365,7.666711344695493,45.05992115830068,3.8152008,8.0,301.67975663817913,141.818,0.1412579,9.497798,2.6982653,0.023998158,20.0,16.031667709350586,301.67975663817913,0.0,0.15304334461688995,0.023998158052563667
Tue Mar 26 16:50:49 GMT+01:00 2019,26-Mar-2019 16:52:19.364,7.666717546308722,45.05991538935995,3.547063,8.0,301.6698654068754,147.83937,-0.48243165,9.932345,2.718616,0.06986457,25.0,12.023750305175781,301.6698654068754,0.0,0.15867459774017334,0.06986457109451294
Tue Mar 26 16:50:50 GMT+01:00 2019,26-Mar-2019 16:52:20.364,7.666703246522858,45.05991969187443,3.2784054,8.0,301.65907744751286,287.10037,-0.415394,9.330204,2.6767175,0.04662758,29.0,9.619000434875488,301.65907744751286,0.0,0.16618959605693817,0.046627581119537354
Tue Mar 26 16:50:51 GMT+01:00 2019,26-Mar-2019 16:52:21.365,7.666691802847846,45.05991765893399,3.0196643,8.0,301.64659063665044,223.84712,-0.20231004,8.750807,2.1859062,0.043922484,34.0,13.345720291137695,301.64659063665044,1811.0,0.1750095933675766,0.043922483921051025
Tue Mar 26 16:50:52 GMT+01:00 2019,26-Mar-2019 16:52:22.365,7.666687135444887,45.05991504370765,2.8171167,8.0,301.6327742971989,206.1724,-0.59615624,10.105926,2.89459,0.07146932,39.0,21.798826217651367,301.6327742971989,2094.0,0.18402306735515594,0.07146932184696198
Tue Mar 26 16:50:53 GMT+01:00 2019,26-Mar-2019 16:52:23.364,7.666663247927898,45.05989697689034,2.7169352,8.0,301.617681746967,207.01974,1.1959038,8.668207,4.2102036,0.00885725,44.0,18.78857421875,301.617681746967,2337.0,0.19530875980854034,0.008857250213623047
Tue Mar 26 16:50:54 GMT+01:00 2019,26-Mar-2019 16:52:24.365,7.666621457573367,45.05985156245256,2.8080804,8.0,301.4576852196895,204.26013,0.1364695,9.824607,4.805163,0.13394397,44.0,12.733081817626953,301.4576852196895,1726.0,0.20749431848526,0.13394397497177124
Tue Mar 26 16:50:55 GMT+01:00 2019,26-Mar-2019 16:52:25.365,7.666560455971788,45.0597632420509,0.0,48.0,301.3117628538891,0.0,-0.33758244,7.824251,5.4911017,0.00867385,43.0,4.028404712677002,301.3117628538891,899.0,0.21815182268619537,0.008673850446939468
Tue Mar 26 16:50:56 GMT+01:00 2019,26-Mar-2019 16:52:26.364,7.66650271533994,45.05967134817319,0.0,48.0,301.17563822105245,0.0,-0.40940848,7.3466077,3.8474822,0.027187558,38.0,1.640336275100708,301.17563822105245,60.0,0.2294018268585205,0.027187557891011238
Tue Mar 26 16:50:57 GMT+01:00 2019,26-Mar-2019 16:52:27.365,7.6664463339242515,45.05958336058092,0.0,48.0,301.0459490962219,0.0,0.094570965,8.2169,5.6156,0.011139257,33.0,1.8561700582504272,301.0459490962219,0.0,0.2393418252468109,0.01113925687968731
Tue Mar 26 16:50:58 GMT+01:00 2019,26-Mar-2019 16:52:28.365,7.666389093335847,45.05948689565854,0.0,48.0,300.9183890413891,0.0,0.2777274,7.914034,6.420052,0.058186114,27.0,2.1374080181121826,300.9183890413891,0.0,0.2468501627445221,0.058186113834381104
Tue Mar 26 16:50:59 GMT+01:00 2019,26-Mar-2019 16:52:29.364,7.666320669488963,45.059393700886034,0.0,48.0,300.8015627137107,0.0,0.47644615,7.6135616,6.716933,0.05076493,21.0,2.6123874187469482,300.8015627137107,0.0,0.253490149974823,0.05076492950320244
Tue Mar 26 16:51:00 GMT+01:00 2019,26-Mar-2019 16:52:30.365,7.66625680050612,45.05930614005592,0.0,48.0,300.6911768065475,0.0,0.12330139,8.173804,5.6982,0.027752895,11.0,6.412223815917969,300.6911768065475,0.0,0.2579346001148224,0.027752894908189774
Tue Mar 26 16:51:01 GMT+01:00 2019,26-Mar-2019 16:52:31.365,7.666252154123392,45.059303728083066,0.0,48.0,300.58664490421467,0.0,0.1448492,8.467094,5.0062757,0.020244082,5.0,14.106892585754395,300.58664490421467,0.0,0.2599101662635803,0.020244082435965538
Tue Mar 26 16:51:02 GMT+01:00 2019,26-Mar-2019 16:52:32.365,7.666238084802628,45.05928033355831,0.0,48.0,300.4828995158629,0.0,0.06823475,8.949526,3.989937,0.017867565,1.0,70.53446197509766,300.4828995158629,0.0,0.26074349880218506,0.017867565155029297
Tue Mar 26 16:51:03 GMT+01:00 2019,26-Mar-2019 16:52:33.364,7.666225669266801,45.05925949353524,0.0,48.0,300.3823396264281,0.0,0.093373865,8.944737,4.027047,0.018989861,0.0,-,300.3823396264281,0.0,0.26074349880218506,0.018989861011505127
Tue Mar 26 16:51:04 GMT+01:00 2019,26-Mar-2019 16:52:34.365,7.666212524648699,45.05924752944504,0.0,48.0,300.2863019323944,0.0,0.01316811,9.099164,3.5290532,0.019435234,0.0,-,300.2863019323944,0.0,0.26074349880218506,0.019435234367847443
Tue Mar 26 16:51:05 GMT+01:00 2019,26-Mar-2019 16:52:35.365,7.666210270942289,45.05924108015599,0.0,48.0,300.19355588033324,0.0,0.094570965,9.136273,3.502717,0.017624242,0.0,-,300.19355588033324,0.0,0.26074349880218506,0.01762424223124981
Tue Mar 26 16:51:06 GMT+01:00 2019,26-Mar-2019 16:52:36.364,7.666201396775914,45.059229335472075,0.0,48.0,300.10088632106374,0.0,0.05746084,9.306262,3.120842,0.022221496,2.0,35.26723098754883,300.10088632106374,0.0,0.26074349880218506,0.02222149632871151
Tue Mar 26 16:51:07 GMT+01:00 2019,26-Mar-2019 16:52:37.364,7.666190610936983,45.05920658617836,0.0,48.0,300.0095769748515,0.0,0.4297592,9.063251,3.8067808,0.022022784,5.0,39.90861892700195,300.0095769748515,1163.0,0.2616845965385437,0.022022783756256104
Tue Mar 26 16:51:08 GMT+01:00 2019,26-Mar-2019 16:52:38.365,7.666178509645361,45.059187750342005,0.0,48.0,299.9308791043799,0.0,0.06344634,9.679757,4.868609,0.026653215,7.0,22.606531143188477,299.9308791043799,1311.0,0.2633379399776459,0.026653215289115906
Tue Mar 26 16:51:09 GMT+01:00 2019,26-Mar-2019 16:52:39.364,7.666151972643117,45.05916277024366,0.0,48.0,299.8522414616398,0.0,0.3172317,9.108741,3.204639,0.029107405,8.0,18.69084930419922,299.8522414616398,1366.0,0.26713502407073975,0.029107404872775078
Tue Mar 26 16:51:10 GMT+01:00 2019,26-Mar-2019 16:52:40.364,7.666145949422954,45.059149192513594,0.0,48.0,299.77110793193145,0.0,0.4417302,9.331401,3.0693667,0.010433363,10.0,17.131103515625,299.77110793193145,711.0,0.26954251527786255,0.010433362796902657
Tue Mar 26 16:51:11 GMT+01:00 2019,26-Mar-2019 16:52:41.365,7.666097479878295,45.059124137040165,2.499749,12.0,299.76380578522947,239.75934,0.08499416,8.944737,3.843891,0.011463702,12.0,11.914111137390137,299.76380578522947,0.0,0.2725338935852051,0.011463701725006104
Tue Mar 26 16:51:12 GMT+01:00 2019,26-Mar-2019 16:52:42.365,7.666015184329378,45.059096555951605,2.5382328,12.0,299.75641368936044,222.43938,0.5279215,9.062054,3.9360676,0.027567327,12.0,9.928426742553711,299.75641368936044,0.0,0.2755405604839325,0.02756732702255249
Tue Mar 26 16:51:13 GMT+01:00 2019,26-Mar-2019 16:52:43.364,7.665952817824603,45.05906079097894,2.7199664,12.0,299.7479039016328,231.35895,-0.23702596,9.260772,3.9959226,-0.004061357,13.0,9.928426742553711,299.7479039016328,0.0,0.27900931239128113,-0.004061357118189335
Tue Mar 26 16:51:14 GMT+01:00 2019,26-Mar-2019 16:52:44.365,7.665880265037607,45.059025092273195,2.8778596,12.0,299.64673684735675,234.67773,-0.6512229,8.7532015,4.0665517,0.02357918,13.0,9.164701461791992,299.64673684735675,0.0,0.28260597586631775,0.023579180240631104
Tue Mar 26 16:51:15 GMT+01:00 2019,26-Mar-2019 16:52:45.365,7.665805579274175,45.05898839596384,3.0193205,8.0,299.55337524268293,230.05363,-0.8523358,9.307459,4.6830587,0.05318622,13.0,9.164701461791992,299.55337524268293,0.0,0.2858631908893585,0.053186219185590744
Tue Mar 26 16:51:16 GMT+01:00 2019,26-Mar-2019 16:52:46.364,7.665740508817116,45.058950618446126,3.146141,8.0,299.4756004860944,228.36578,-0.30526072,8.09719,5.815516,0.03570336,12.0,9.164701461791992,299.4756004860944,0.0,0.28933194279670715,0.03570336103439331
Tue Mar 26 16:51:17 GMT+01:00 2019,26-Mar-2019 16:52:47.365,7.665683381327417,45.058915975693516,3.2363174,8.0,299.4684464584853,225.8757,-0.34596214,8.930372,4.1491513,0.011181271,7.0,9.928426742553711,299.4684464584853,0.0,0.2919602692127228,0.011181270703673363
Tue Mar 26 16:51:18 GMT+01:00 2019,26-Mar-2019 16:52:48.365,7.665636744471618,45.05888666478908,3.2958312,8.0,299.4619159841363,220.16142,-0.5267244,8.89446,4.0557775,0.014242149,6.0,17.020158767700195,299.4619159841363,0.0,0.29358887672424316,0.014242148958146572
Tue Mar 26 16:51:19 GMT+01:00 2019,26-Mar-2019 16:52:49.364,7.665598576198904,45.05885675490705,3.3352144,8.0,299.4556119260066,212.32405,-0.2753332,8.793902,4.3514614,0.004565471,6.0,19.856853485107422,299.4556119260066,0.0,0.29525554180145264,0.004565470851957798
Tue Mar 26 16:51:20 GMT+01:00 2019,26-Mar-2019 16:52:50.365,7.66557148448933,45.05882849080655,3.3434486,8.0,299.44963154062185,206.8866,0.015562311,8.689755,4.6112323,0.02179879,4.0,19.856853485107422,299.44963154062185,0.0,0.29663747549057007,0.021798789501190186
Tue Mar 26 16:51:21 GMT+01:00 2019,26-Mar-2019 16:52:51.365,7.665553210394942,45.05880693562739,3.2907393,8.0,299.44366794860736,209.74849,-0.11133038,8.893262,4.1371803,0.018909872,2.0,29.7852783203125,299.44366794860736,0.0,0.2973891496658325,0.018909871578216553
Tue Mar 26 16:51:22 GMT+01:00 2019,26-Mar-2019 16:52:52.365,7.6655399723755036,45.05879260842186,3.178522,8.0,299.43772611916415,210.25482,-0.09816227,8.98903,3.928885,0.017578935,0.0,59.570556640625,299.43772611916415,0.0,0.2973891496658325,0.017578935250639915
Tue Mar 26 16:51:23 GMT+01:00 2019,26-Mar-2019 16:52:53.364,7.665533820919107,45.058784451205995,3.0170195,12.0,299.43171043477014,213.24646,-0.18794483,9.13388,3.441665,0.020585358,0.0,-,299.43171043477014,0.0,0.2973891496658325,0.020585358142852783
Tue Mar 26 16:51:24 GMT+01:00 2019,26-Mar-2019 16:52:54.365,7.6655271451676485,45.05877941142608,2.8238606,12.0,299.4259963720366,214.40746,-0.62608373,9.31105,2.2469583,0.02436184,0.0,-,299.4259963720366,0.0,0.2973891496658325,0.02436183951795101
Tue Mar 26 16:51:25 GMT+01:00 2019,26-Mar-2019 16:52:55.364,7.665521834795744,45.058771452553856,2.6510494,12.0,299.4206383899237,218.40985,-0.16759412,9.624691,2.4349031,0.031163633,7.0,-,299.4206383899237,882.0,0.2973891496658325,0.03116363286972046
Tue Mar 26 16:51:26 GMT+01:00 2019,26-Mar-2019 16:52:56.364,7.665508573730472,45.05876112732294,2.5521488,12.0,299.41497995014083,219.84698,0.09696517,8.941146,3.072958,0.014424072,13.0,84.21324157714844,299.41497995014083,1973.0,0.30013635754585266,0.01442407164722681
Tue Mar 26 16:51:27 GMT+01:00 2019,26-Mar-2019 16:52:57.365,7.665486990776581,45.058741700016355,2.5296435,12.0,299.4089599554234,220.2396,-0.91937345,8.2037325,2.6120741,0.0496969,15.0,61.34164810180664,299.4089599554234,2095.0,0.3035624623298645,0.0496968999505043
Tue Mar 26 16:51:28 GMT+01:00 2019,26-Mar-2019 16:52:58.365,7.66545537868291,45.05871366088825,2.5864534,12.0,299.40323207120406,220.83058,-0.35194764,8.63828,3.7122097,-0.087376356,18.0,34.280479431152344,299.40323207120406,1678.0,0.3080495595932007,-0.08737635612487793
Tue Mar 26 16:51:29 GMT+01:00 2019,26-Mar-2019 16:52:59.364,7.66542484145549,45.058684674905905,2.7354336,12.0,299.33869181817244,211.82283,-0.5626374,9.566033,4.3993454,0.09384018,19.0,26.31337547302246,299.33869181817244,1586.0,0.31302401423454285,0.09384018182754517
Tue Mar 26 16:51:30 GMT+01:00 2019,26-Mar-2019 16:53:00.364,7.6653919359187634,45.05864517419723,2.9225836,12.0,299.277424910321,207.80469,-1.6783354,9.604341,3.714604,0.08256012,20.0,26.25567054748535,299.277424910321,1713.0,0.3178935945034027,0.08256012201309204
Tue Mar 26 16:51:31 GMT+01:00 2019,26-Mar-2019 16:53:01.365,7.665356491488829,45.05859102362081,3.1781604,12.0,299.21616764708756,191.63495,-1.5921441,9.673772,4.770447,0.030851487,22.0,28.049327850341797,299.21616764708756,1814.0,0.3234877586364746,0.030851487070322037
Tue Mar 26 16:51:32 GMT+01:00 2019,26-Mar-2019 16:53:02.365,7.66535000913609,45.058527661420534,3.4574685,12.0,299.1582792467607,177.73602,-1.5634137,8.695741,4.394557,0.029864473,22.0,10.831010818481445,299.1582792467607,1839.0,0.330020546913147,0.029864473268389702
Tue Mar 26 16:51:33 GMT+01:00 2019,26-Mar-2019 16:53:03.364,7.665358242215134,45.05846742957163,3.7180521,12.0,299.1041031143176,169.63812,-0.049081136,8.517372,3.9624038,0.0015758787,21.0,7.552913665771484,299.1041031143176,364.0,0.3352104127407074,0.0015758787048980594
Tue Mar 26 16:51:34 GMT+01:00 2019,26-Mar-2019 16:53:04.364,7.665380485357574,45.05840064063165,3.9768205,12.0,299.0514240169542,174.51219,0.7565677,8.593987,4.4340615,0.007786453,20.0,7.930559158325195,299.0514240169542,0.0,0.3409048616886139,0.007786452770233154
Tue Mar 26 16:51:35 GMT+01:00 2019,26-Mar-2019 16:53:05.365,7.665391513972405,45.058339181938685,4.219943,12.0,299.0039211018984,174.52254,1.2605472,8.908825,4.2880154,0.017700927,18.0,8.811732292175293,299.0039211018984,0.0,0.346182644367218,0.017700927332043648
Tue Mar 26 16:51:36 GMT+01:00 2019,26-Mar-2019 16:53:06.364,7.665402445186113,45.05828169879966,4.4344635,12.0,298.95984001396516,174.43011,1.34195,9.178172,3.064578,0.08097768,16.0,9.913199424743652,298.95984001396516,0.0,0.3504231870174408,0.0809776782989502
Tue Mar 26 16:51:37 GMT+01:00 2019,26-Mar-2019 16:53:07.365,7.6654098289906,45.05823583902647,4.5763345,12.0,298.914673778761,184.575,-0.0047884034,8.77834,2.706645,0.004134357,17.0,9.330069541931152,298.914673778761,0.0,0.35501110553741455,0.00413435697555542
Tue Mar 26 16:51:38 GMT+01:00 2019,26-Mar-2019 16:53:08.365,7.6654069845755695,45.058196535616155,4.663097,12.0,298.8694234602321,188.63991,0.22385786,9.382876,3.1399956,0.027855337,24.0,7.552913665771484,298.8694234602321,0.0,0.3659115135669708,0.027855336666107178
Tue Mar 26 16:51:39 GMT+01:00 2019,26-Mar-2019 16:53:09.364,7.665390326827158,45.05812844462105,0.0,12.0,298.82854875093767,0.0,-0.24301147,9.157822,3.5098996,0.019041717,27.0,6.608799457550049,298.82854875093767,0.0,0.37300193309783936,0.019041717052459717
Tue Mar 26 16:51:40 GMT+01:00 2019,26-Mar-2019 16:53:10.364,7.665339462130058,45.058052831680634,0.0,12.0,298.7828361232698,0.0,-0.24061728,9.241618,3.514688,0.028922133,30.0,5.874488353729248,298.7828361232698,0.0,0.38091859221458435,0.028922133147716522
Tue Mar 26 16:51:41 GMT+01:00 2019,26-Mar-2019 16:53:11.365,7.665293975512419,45.0579815523102,0.0,48.0,298.73724258609786,0.0,-0.074220255,9.355343,4.164714,0.007720107,31.0,5.287039279937744,298.73724258609786,0.0,0.3886961042881012,0.007720107212662697
Tue Mar 26 16:51:42 GMT+01:00 2019,26-Mar-2019 16:53:12.364,7.665251204808922,45.0579192143003,0.0,48.0,298.6852804704675,0.0,-0.23822308,9.138668,4.414908,0.032658774,31.0,5.116489887237549,298.6852804704675,0.0,0.3973158299922943,0.03265877440571785
Tue Mar 26 16:51:43 GMT+01:00 2019,26-Mar-2019 16:53:13.364,7.665204443765447,45.057828011920876,5.3038383,16.0,298.62803916122635,205.11873,-0.2801216,8.905233,4.2676644,0.026033461,30.0,5.116489887237549,298.62803916122635,0.0,0.405762642621994,0.026033461093902588
Tue Mar 26 16:51:44 GMT+01:00 2019,26-Mar-2019 16:53:14.365,7.66516587096355,45.05776271518635,6.690338,24.0,298.5692654572715,203.698,0.21547815,8.220491,3.70383,-0.0024487271,29.0,5.287039279937744,298.5692654572715,0.0,0.4131622314453125,-0.0024487271439284086
Tue Mar 26 16:51:45 GMT+01:00 2019,26-Mar-2019 16:53:15.364,7.6651295283934395,45.05770538932447,7.256264,24.0,298.52354399600983,198.63551,-0.40462008,9.075222,3.8426938,0.010241036,29.0,5.469351291656494,298.52354399600983,0.0,0.42121779918670654,0.010241036303341389
Tue Mar 26 16:51:46 GMT+01:00 2019,26-Mar-2019 16:53:16.365,7.665096952655623,45.057630695140524,7.867686,24.0,298.47351924200666,196.49431,-0.33997664,9.13388,3.7660792,0.006984406,30.0,5.469351291656494,298.47351924200666,0.0,0.42942044138908386,0.006984406150877476
Tue Mar 26 16:51:47 GMT+01:00 2019,26-Mar-2019 16:53:17.365,7.665073620057824,45.05756114626696,7.880443,48.0,298.0109842305386,194.75821,-0.1316811,8.0924015,3.3901896,-0.086521685,30.0,5.287039279937744,298.0109842305386,0.0,0.43756210803985596,-0.0865216851234436
Tue Mar 26 16:51:48 GMT+01:00 2019,26-Mar-2019 16:53:18.365,7.6650484295846475,45.05748480284866,8.088735,48.0,297.6234081942066,202.51367,-0.49081135,8.799889,4.2413282,0.016042948,30.0,5.287039279937744,297.6234081942066,0.0,0.4458954334259033,0.01604294776916504
Tue Mar 26 16:51:49 GMT+01:00 2019,26-Mar-2019 16:53:19.364,7.665004779439046,45.05740808932739,8.591875,48.0,297.2599093755258,203.13684,0.044292733,9.093178,4.581305,-2.5406282E-4,29.0,5.287039279937744,297.2599093755258,0.0,0.45409807562828064,-2.540628192946315E-4
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:20.365,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.07182605,8.803479,4.177882,0.019253172,29.0,5.469351291656494,296.93181841703665,0.0,0.46133196353912354,0.019253171980381012
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:21.365,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,-0.33997664,9.287108,5.2660465,0.02656333,28.0,5.469351291656494,296.93181841703665,0.0,0.46925655007362366,0.026563329622149467
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:22.364,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,-0.39384618,8.798691,5.1690817,0.060011208,26.0,5.664685249328613,296.93181841703665,0.0,0.476764053106308,0.060011208057403564
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:23.365,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,-0.4441244,8.772355,4.253299,0.023628319,23.0,6.100430011749268,296.93181841703665,0.0,0.48286864161491394,0.023628318682312965
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:24.365,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.11731588,8.652645,4.735731,0.02013566,22.0,6.896138668060303,296.93181841703665,0.0,0.4891248941421509,0.020135659724473953
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:25.364,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,-0.110133275,8.311471,5.2397103,0.005277329,20.0,7.209599494934082,296.93181841703665,0.0,0.49495822191238403,0.005277329124510288
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:26.364,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.19033903,8.330625,5.093664,0.01454705,16.0,7.930559158325195,296.93181841703665,0.0,0.4995282292366028,0.01454704999923706
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:27.365,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.021547815,8.334216,5.4204726,0.03244418,11.0,9.913199424743652,296.93181841703665,0.0,0.503296971321106,0.03244417905807495
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:28.364,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.035913024,8.620323,4.6782703,0.01680197,6.0,14.419198989868164,296.93181841703665,0.0,0.5056627988815308,0.016801970079541206
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:29.365,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.008379706,8.793902,4.357447,0.016307192,3.0,26.435197830200195,296.93181841703665,0.0,0.5067827701568604,0.01630719192326069
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:30.364,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.051475335,8.614338,4.51307,0.01771284,2.0,52.87039566040039,296.93181841703665,0.0,0.5074772238731384,0.01771284081041813
Tue Mar 26 16:51:50 GMT+01:00 2019,26-Mar-2019 16:53:31.364,7.664958298912229,45.05732974614505,8.8306675,48.0,296.93181841703665,203.36726,0.02633622,8.842984,3.9731777,0.007236123,1.0,79.30559539794922,296.93181841703665,0.0,0.5078942775726318,0.007236123085021973
