GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),GPS Satellites,Trip Distance(km)
Wed Mar 27 21:53:24 GMT+01:00 2019,27-mar-2019 21:53:22.492,7.399616666666666,45.113375,7.760467,7.4,351.3,295.94,1.283,0.833,9.979,0.04810947,25.0,0.048109471797943115,1558.75,1.9919875860214233,12.0,6.383969306945801
Wed Mar 27 21:53:25 GMT+01:00 2019,27-mar-2019 21:53:23.492,7.399528333333334,45.11340499999999,7.138168,7.4,351.5,291.28,0.871,-1.158,5.698,-0.38167745,22.0,-0.38167744874954224,1427.75,2.077664613723755,13.0,6.39051628112793
Wed Mar 27 21:53:26 GMT+01:00 2019,27-mar-2019 21:53:24.492,7.399448333333334,45.11342500000001,6.3840995,7.4,351.6,287.9,0.938,-0.143,10.668,0.11075455,20.0,0.11075454950332642,1227.25,2.2228269577026367,13.0,6.396310806274414
Wed Mar 27 21:53:27 GMT+01:00 2019,27-mar-2019 21:53:25.491,7.399375,45.11344999999999,6.2513013,7.4,351.8,291.2,1.446,0.067,10.075,0.056559503,20.0,0.05655950307846069,1235.25,3.9799187183380127,13.0,6.401483058929443
Wed Mar 27 21:53:28 GMT+01:00 2019,27-mar-2019 21:53:26.492,7.399306666666666,45.11346833333334,5.72577,7.4,351.8,285.19,1.072,2.93,9.088,-0.0015267134,19.0,-0.0015267133712768555,1218.25,4.612926959991455,14.0,6.407200336456299
Wed Mar 27 21:53:29 GMT+01:00 2019,27-mar-2019 21:53:27.492,7.399243333333334,45.11349499999999,5.6984897,7.4,351.4,296.0,1.043,3.495,8.82,-0.008076072,21.0,-0.008076071739196777,1337.5,2.864410638809204,14.0,6.412772178649902
Wed Mar 27 21:53:30 GMT+01:00 2019,27-mar-2019 21:53:28.492,7.399191666666667,45.11354166666667,6.137033,7.4,351.4,323.59,0.086,1.541,10.161,0.066660345,24.0,0.06666034460067749,1512.0,2.431272029876709,13.0,6.418730735778809
Wed Mar 27 21:53:31 GMT+01:00 2019,27-mar-2019 21:53:29.492,7.39915,45.11359666666667,6.59668,7.4,351.7,330.37,0.9,0.373,10.218,0.065313876,25.0,0.06531387567520142,1530.0,4.280654430389404,12.0,6.425915718078613
Wed Mar 27 21:53:32 GMT+01:00 2019,27-mar-2019 21:53:30.492,7.399116666666667,45.11365333333333,7.032135,7.4,351.9,337.22,0.622,-0.086,9.768,0.01677376,24.0,0.016773760318756104,1529.0,4.34029483795166,11.0,6.432664394378662
Wed Mar 27 21:53:33 GMT+01:00 2019,27-mar-2019 21:53:31.492,7.399086666666666,45.113708333333335,6.9070573,7.4,351.8,336.39,0.67,0.22,8.523,-0.1092239,24.0,-0.10922390222549438,1486.25,4.758598327636719,11.0,6.438857078552246
Wed Mar 27 21:53:34 GMT+01:00 2019,27-mar-2019 21:53:32.492,7.399071666666667,45.11376,6.598224,7.4,351.8,336.97,3.208,0.354,9.184,0.011313915,23.0,0.011313915252685547,1536.75,5.087507247924805,12.0,6.445332050323486
Wed Mar 27 21:53:35 GMT+01:00 2019,27-mar-2019 21:53:33.492,7.399043333333333,45.113808333333324,6.304318,7.4,351.4,336.13,0.287,0.804,10.008,0.042888224,25.0,0.04288822412490845,1551.75,2.675199508666992,13.0,6.451784133911133
Wed Mar 27 21:53:36 GMT+01:00 2019,27-mar-2019 21:53:34.492,7.399008333333334,45.11385833333334,6.8149223,7.4,350.7,332.84,0.172,-0.086,10.218,0.060774624,27.0,0.06077462434768677,1698.5,2.891477108001709,13.0,6.459028720855713
Wed Mar 27 21:53:37 GMT+01:00 2019,27-mar-2019 21:53:35.492,7.398970000000001,45.113910000000004,7.5432544,7.4,350.2,333.49,0.536,0.21,10.237,0.064175665,28.0,0.06417566537857056,1779.0,3.148928642272949,12.0,6.466414451599121
Wed Mar 27 21:53:38 GMT+01:00 2019,27-mar-2019 21:53:36.492,7.398926666666667,45.113956666666674,7.8114243,7.4,349.7,330.57,1.599,-0.076,9.615,0.012613416,28.0,0.012613415718078613,1718.5,2.148441791534424,12.0,6.4739909172058105
Wed Mar 27 21:53:39 GMT+01:00 2019,27-mar-2019 21:53:37.492,7.398881666666667,45.11402833333333,7.915913,7.4,348.8,333.87,0.842,0.622,8.916,-0.065888524,25.0,-0.06588852405548096,1574.5,1.9954742193222046,11.0,6.481781959533691
Wed Mar 27 21:53:40 GMT+01:00 2019,27-mar-2019 21:53:38.492,7.398843333333334,45.114084999999996,7.1124315,7.4,348.4,333.39,2.26,-0.43,9.069,-0.0272547,22.0,-0.027254700660705566,1402.75,2.1005496978759766,10.0,6.488719940185547
Wed Mar 27 21:53:41 GMT+01:00 2019,27-mar-2019 21:53:39.491,7.398808333333333,45.114135000000005,6.0227647,7.4,348.0,334.6,1.369,0.344,9.874,0.035756886,18.0,0.03575688600540161,910.75,2.6086597442626953,11.0,6.49381160736084
Wed Mar 27 21:53:42 GMT+01:00 2019,27-mar-2019 21:53:40.493,7.398781666666667,45.114178333333335,5.234725,7.4,347.7,334.65,2.02,-0.229,9.337,-0.0069172382,15.0,-0.006917238235473633,767.75,5.067025661468506,11.0,6.498419284820557
Wed Mar 27 21:53:43 GMT+01:00 2019,27-mar-2019 21:53:41.494,7.398756666666666,45.11420833333333,3.9613023,7.4,347.6,328.67,2.557,-0.287,8.964,-0.03033948,10.0,-0.030339479446411133,806.5,3.7636783123016357,11.0,6.501993179321289
Wed Mar 27 21:53:44 GMT+01:00 2019,27-mar-2019 21:53:42.492,7.398741666666666,45.11423166666667,3.0327432,7.4,347.6,337.33,2.221,-0.363,9.059,-0.029486299,5.0,-0.02948629856109619,782.75,1.948856234550476,11.0,6.503937244415283
Wed Mar 27 21:53:45 GMT+01:00 2019,27-mar-2019 21:53:43.493,7.398736666666667,45.114246666666666,1.9677831,7.4,347.4,344.62,5.516,-0.172,9.031,0.09786886,0.0,0.09786885976791382,750.0,0.0,12.0,6.504378318786621
Wed Mar 27 21:53:46 GMT+01:00 2019,27-mar-2019 21:53:44.492,7.398738333333333,45.11425333333333,0.0,7.4,347.8,344.62,-1.158,0.967,7.364,0.097918436,0.0,0.09791843593120575,745.0,0.0,12.0,6.504378318786621
Wed Mar 27 21:53:46 GMT+01:00 2019,27-mar-2019 21:53:45.492,7.398738333333333,45.11425333333333,0.0,7.4,347.8,344.62,0.651,3.639,9.194,0.02913016,0.0,0.029130160808563232,745.0,0.0,12.0,6.504378318786621
Wed Mar 27 21:53:47 GMT+01:00 2019,27-mar-2019 21:53:46.491,7.398736666666667,45.11424999999999,0.0,7.4,347.9,344.62,0.517,5.573,7.805,-0.004040045,0.0,-0.004040045198053122,744.0,0.0,11.0,6.504378318786621
Wed Mar 27 21:53:49 GMT+01:00 2019,27-mar-2019 21:53:47.493,7.398734999999999,45.11424999999999,0.0,7.4,348.0,344.62,0.622,4.453,7.115,-0.123037815,0.0,-0.12303781509399414,745.0,0.0,11.0,6.504378318786621
Wed Mar 27 21:53:50 GMT+01:00 2019,27-mar-2019 21:53:48.494,7.398734999999999,45.11424999999999,0.0,7.4,348.0,344.62,-0.124,4.491,8.025,-0.04348582,0.0,-0.043485820293426514,744.0,0.0,11.0,6.504378318786621
Wed Mar 27 21:53:51 GMT+01:00 2019,27-mar-2019 21:53:49.492,7.398734999999999,45.11424999999999,0.0,7.4,348.0,344.62,-0.124,4.51,8.092,-0.03657919,0.0,-0.0365791916847229,746.0,0.0,11.0,6.504378318786621
Wed Mar 27 21:53:52 GMT+01:00 2019,27-mar-2019 21:53:50.492,7.398734999999999,45.11424999999999,0.0,7.4,348.0,344.62,-0.287,4.194,8.121,-0.04883468,0.0,-0.04883468151092529,744.0,0.0,12.0,6.504378318786621
